"champ";"statut";"annee";"periode";"date du resultat";"ipe";nb;var;tri;lib;by;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:47:00";="590781670";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:00";="590781670";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:00";="590781670";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:00";="590781670";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:00";="590781670";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:00";="590781670";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:00";="590781670";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";4;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";24;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";3;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";4;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";2;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";8;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";10;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";6;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";1;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:40:43";="620027839";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:43";="620027839";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:43";="620027839";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:43";="620027839";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:43";="620027839";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:43";="620027839";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:43";="620027839";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:14";="590780284";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:14";="590780284";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:14";="590780284";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:14";="590780284";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:14";="590780284";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:14";="590780284";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:14";="590780284";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:43:15";="020000287";1;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:15";="020000287";1;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:15";="020000287";0;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:15";="020000287";0;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:15";="020000287";0;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:15";="020000287";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:15";="020000287";0;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:26";="590797353";18;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:26";="590797353";1;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:26";="590797353";11;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:26";="590797353";1;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:26";="590797353";1;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:26";="590797353";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:26";="590797353";1;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:30:13";="590782421";3;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:13";="590782421";1;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:13";="590782421";0;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:13";="590782421";7;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:13";="590782421";4;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:13";="590782421";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:13";="590782421";0;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:12:18";="800000051";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:18";="800000051";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:18";="800000051";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:18";="800000051";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:18";="800000051";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:18";="800000051";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:18";="800000051";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:33";="800000135";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:33";="800000135";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:33";="800000135";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:33";="800000135";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:33";="800000135";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:33";="800000135";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:33";="800000135";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:53";="590782165";9;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:53";="590782165";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:53";="590782165";1;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:53";="590782165";0;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:53";="590782165";0;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:53";="590782165";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:53";="590782165";5;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:55";="620101360";29;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:55";="620101360";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:55";="620101360";1;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:55";="620101360";0;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:55";="620101360";0;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:55";="620101360";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:55";="620101360";5;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:24";="590781662";8;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:24";="590781662";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:24";="590781662";1;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:24";="590781662";0;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:24";="590781662";0;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:24";="590781662";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:24";="590781662";0;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:05:14";="590781621";0;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:14";="590781621";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:14";="590781621";1;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:14";="590781621";1;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:14";="590781621";1;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:14";="590781621";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:14";="590781621";4;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:54";="590052056";2;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:54";="590052056";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:54";="590052056";0;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:54";="590052056";4;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:54";="590052056";3;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:54";="590052056";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:54";="590052056";5;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:35:18";="590781795";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:18";="590781795";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:18";="590781795";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:18";="590781795";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:18";="590781795";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:18";="590781795";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:18";="590781795";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:21";="620100677";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:21";="620100677";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:21";="620100677";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:21";="620100677";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:21";="620100677";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:21";="620100677";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:21";="620100677";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="590781415";236;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="590781415";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="590781415";4;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="590781415";5;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="590781415";0;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="590781415";1;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="590781415";5;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:39:21";="620103440";13;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:21";="620103440";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:21";="620103440";17;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:21";="620103440";2;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:21";="620103440";2;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:21";="620103440";1;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:21";="620103440";5;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:56";="800000085";;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:56";="800000085";;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:56";="800000085";;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:56";="800000085";;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:56";="800000085";;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:56";="800000085";;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:56";="800000085";;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:50:00";="590780193";14;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:00";="590780193";3;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:00";="590780193";40;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:00";="590780193";17;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:00";="590780193";5;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:00";="590780193";1;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:00";="590780193";25;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:59";="020004404";4;BBMM_CP;1;E_1   : Différence de code géographique de domicile;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:59";="020004404";0;BBMM_hopital;2;E_2   : Différence de lieu de naissance (hors d'un hôpital);;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:59";="020004404";1;BBMM_AG;3;E_3   : Différence de terme;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:59";="020004404";0;BBMM_nbfoetus;4;E_4   : Différence de nombre de f½tus;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:59";="020004404";0;BBMM_vital;5;E_5   : Différence de l'état vital du nouveau-né;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:59";="020004404";0;BBMM_IMG;6;E_6   : Différence sur la mention d'IMG;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:59";="020004404";5;BBMM_cesarienne;7;E_7   : Différence de mode de naissance par césarienne;;2023.7;X020004404;31AUG23;12:24:34
