"champ";"statut";"annee";"periode";"date du resultat";"ipe";eff;lib;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:26:18";="590781605";0;Calcul de l'âge gestionnel impossible;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:18";="590781605";5;Chainage incorrect;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:35";="590781811";0;Nombre de séjours d'IVG;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:35";="590781811";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:35";="590781811";0;Calcul de l'âge gestionnel impossible;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:35";="590781811";0;Chainage incorrect;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:18";="800000093";96;Nombre de séjours d'IVG;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:18";="800000093";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:18";="800000093";0;Calcul de l'âge gestionnel impossible;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:18";="800000093";1;Chainage incorrect;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:37";="600100713";237;Nombre de séjours d'IVG;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:37";="600100713";2;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:37";="600100713";0;Calcul de l'âge gestionnel impossible;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:37";="600100713";0;Chainage incorrect;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:00:00";="020000048";0;Nombre de séjours d'IVG;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:00";="020000048";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:00";="020000048";0;Calcul de l'âge gestionnel impossible;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:00";="020000048";0;Chainage incorrect;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:44:01";="590782215";382;Nombre de séjours d'IVG;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:01";="590782215";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:01";="590782215";0;Calcul de l'âge gestionnel impossible;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:01";="590782215";13;Chainage incorrect;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:35";="620100685";426;Nombre de séjours d'IVG;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:35";="620100685";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:35";="620100685";0;Calcul de l'âge gestionnel impossible;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:35";="620100685";1;Chainage incorrect;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:54:14";="800000069";17;Nombre de séjours d'IVG;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:14";="800000069";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:14";="800000069";0;Calcul de l'âge gestionnel impossible;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:14";="800000069";0;Chainage incorrect;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:07:07";="020000071";0;Nombre de séjours d'IVG;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:07";="020000071";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:07";="020000071";0;Calcul de l'âge gestionnel impossible;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:07";="020000071";0;Chainage incorrect;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:19:21";="600100721";275;Nombre de séjours d'IVG;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:21";="600100721";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:21";="600100721";0;Calcul de l'âge gestionnel impossible;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:21";="600100721";0;Chainage incorrect;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:16";="620100057";46;Nombre de séjours d'IVG;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:16";="620100057";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:16";="620100057";0;Calcul de l'âge gestionnel impossible;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:16";="620100057";0;Chainage incorrect;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:22:56";="600101984";270;Nombre de séjours d'IVG;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:56";="600101984";5;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:56";="600101984";0;Calcul de l'âge gestionnel impossible;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:56";="600101984";4;Chainage incorrect;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:28";="800000028";134;Nombre de séjours d'IVG;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:28";="800000028";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:28";="800000028";0;Calcul de l'âge gestionnel impossible;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:28";="800000028";0;Chainage incorrect;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:22";="590783239";315;Nombre de séjours d'IVG;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:22";="590783239";2;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:22";="590783239";0;Calcul de l'âge gestionnel impossible;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:22";="590783239";0;Chainage incorrect;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:27";="590785374";0;Nombre de séjours d'IVG;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:27";="590785374";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:27";="590785374";0;Calcul de l'âge gestionnel impossible;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:27";="590785374";0;Chainage incorrect;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:56:28";="020000063";243;Nombre de séjours d'IVG;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:28";="020000063";3;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:28";="020000063";0;Calcul de l'âge gestionnel impossible;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:28";="020000063";231;Chainage incorrect;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:44";="590000188";0;Nombre de séjours d'IVG;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:44";="590000188";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:44";="590000188";0;Calcul de l'âge gestionnel impossible;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:44";="590000188";0;Chainage incorrect;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:55";="620103432";140;Nombre de séjours d'IVG;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:55";="620103432";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:55";="620103432";0;Calcul de l'âge gestionnel impossible;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:55";="620103432";0;Chainage incorrect;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:21";="590782637";358;Nombre de séjours d'IVG;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:21";="590782637";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:21";="590782637";0;Calcul de l'âge gestionnel impossible;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:21";="590782637";2;Chainage incorrect;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:17";="590781803";81;Nombre de séjours d'IVG;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:17";="590781803";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:17";="590781803";0;Calcul de l'âge gestionnel impossible;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:17";="590781803";16;Chainage incorrect;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:30";="590780227";119;Nombre de séjours d'IVG;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:30";="590780227";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:30";="590780227";0;Calcul de l'âge gestionnel impossible;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:30";="590780227";1;Chainage incorrect;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:45";="800000044";253;Nombre de séjours d'IVG;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:45";="800000044";1;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:45";="800000044";0;Calcul de l'âge gestionnel impossible;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:45";="800000044";0;Chainage incorrect;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:42";="590781902";331;Nombre de séjours d'IVG;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:42";="590781902";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:42";="590781902";0;Calcul de l'âge gestionnel impossible;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:42";="590781902";8;Chainage incorrect;2023.7;X590781902;07SEP23;20:00:41
