"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;diag_ct;ponder;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";K62    MAL. DE L'ANUS ET DU RECTUM, NCA;0;K62;2;4.5;0;0;0;101;101;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";D33    T.B. DE L'ENCEPHALE ET D'AUTRES PARTIES DU S.N.C.;0;D33;1;0;0;0;0;48;48;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";D86    SARCOIDOSE;0;D86;1;9;0;0;0;70;70;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";I20    ANGINE DE POITRINE;0;I20;1;0;0;0;0;55;55;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";I34    ATTEINTES NON RHUM. DE LA VALV. MITRALE;0;I34;1;17;100;100;0;73;73;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";I35    ATTEINTES NON RHUM. DE LA VALV. AORT.;0;I35;1;9;0;0;0;73;73;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";I46    ARRET CARD.;0;I46;1;8;100;100;0;62;62;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;6;100;100;0;68;68;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;9;100;100;0;68;68;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";J84    AFF. PULM. INTERST., NCA;0;J84;1;2;100;100;0;66;66;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";K80    CHOLELITHIASE;0;K80;1;29;0;0;0;90;90;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";M17    GONARTHROSE;0;M17;1;15;0;0;0;75;75;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";R05    TOUX;0;R05;1;0;0;0;0;75;75;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";R41    SYMPT. ET SIGNES RELAT. AUX FCT. COGNITIVES ET A LA CONSCIENCE, NCA;0;R41;1;1;0;0;0;89;89;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";R55    SYNCOPE ET COLLAPSUS;0;R55;1;3;0;0;0;58;58;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";T28    BRULURE ET CORROSION D'AUTRES ORG. INT.;0;T28;1;55;100;100;100;69;69;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";Z04    EX. ET OBS. POUR D'AUTRES RAISONS;0;Z04;1;0;0;0;0;30;30;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:31";="590780193";Z51    SOINS MED., NCA;0;Z51;1;0;0;0;0;76;76;100;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;2;2.5;0;0;0;90.5;90.5;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";D47    T. EV. IMPR., INC. DES TISSUS LYMPHOIDE, HEMATO. ET APPARENTES, NCA;0;D47;1;0;0;0;0;59;59;100;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";I26    EMBOLIE PULM.;0;I26;1;12;0;0;0;95;95;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";J13    PNEUMONIE DUE A STREPTOCOCCUS PNEUMONIAE;0;J13;1;12;0;0;0;58;58;100;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";J20    BRONCHITE AIG.;0;J20;1;8;0;0;0;82;82;100;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";J96    INSUF. RESP., NCA;0;J96;1;6;0;0;0;89;89;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";R42    ETOURDISSEMENTS ET EBLOUISSEMENTS;0;R42;1;1;0;0;0;39;39;100;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:34";="020004404";R53    MALAISE ET FATIGUE;0;R53;1;0;0;0;0;58;58;100;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";I50    INSUF. CARD.;0;I50;2;20;0;0;0;80.5;80.5;50;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";J96    INSUF. RESP., NCA;0;J96;2;12;0;0;0;86.5;86.5;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";E86    HYPOVOLEMIE;0;E86;1;14;0;0;0;67;67;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";I20    ANGINE DE POITRINE;0;I20;1;2;0;100;0;56;56;100;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;1;0;0;0;94;94;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";N17    INSUF. RENALE AIG.;0;N17;1;12;0;0;0;80;80;100;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:33:58";="800000093";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;1;0;0;0;86;86;100;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:58";="800000093";Z04    EX. ET OBS. POUR D'AUTRES RAISONS;0;Z04;1;1;0;0;0;42;42;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:58";="800000093";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;1;0;0;0;0;93;93;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:01";="600100713";E11    DIABETE TYPE 2;0;E11;1;7;0;0;0;85;85;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:01";="600100713";I42    MYOCARDIOPATHIE;0;I42;1;15;0;100;0;54;54;100;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:01";="600100713";J13    PNEUMONIE DUE A STREPTOCOCCUS PNEUMONIAE;0;J13;1;72;100;0;0;60;60;100;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:01";="600100713";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;8;0;0;0;45;45;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:01";="600100713";R52    DOULEUR, NCA;0;R52;1;0;0;0;0;50;50;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:01";="600100713";S72    FRAC. DU FEMUR;0;S72;1;7;0;0;0;70;70;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:01";="600100713";Z48    SOINS DE CTRL. CHIR., NCA;0;Z48;1;6;0;0;0;69;69;100;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";D52    ANEMIE PAR CARENCE EN ACIDE FOLIQUE;0;D52;1;14;0;0;0;86;86;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";I50    INSUF. CARD.;0;I50;1;9;0;0;0;85;85;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;31;0;0;0;63;63;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";J93    PNEUMOTHORAX;0;J93;1;5;0;0;0;17;17;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";M79    AFF. DES TISSUS MOUS, NCA;0;M79;1;0;0;0;0;41;41;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";R94    RES. ANX. D'EXPLO. FCT.;0;R94;1;0;0;0;0;48;48;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;1;0;0;0;0;79;79;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:29";="590782215";Z51    SOINS MED., NCA;0;Z51;1;1;0;0;0;41;41;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";G08    PHLEBITE ET THROMBOPHLEBITE INTRACRAN. ET INTRARACH.;0;G08;1;7;0;100;0;18;18;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;13;0;0;0;69;69;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";J84    AFF. PULM. INTERST., NCA;0;J84;1;19;100;0;100;68;68;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";Z51    SOINS MED., NCA;0;Z51;1;2;0;0;0;87;87;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:57";="800000069";I28    MAL. DES VSSX. PULM., NCA;0;I28;1;7;0;0;0;58;58;100;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:57";="800000069";J15    PNEUMOPATHIES BACT., NCA;0;J15;1;2;0;0;0;68;68;0;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:57";="800000069";R10    DOULEUR ABDO. ET PELVIENNE;0;R10;1;0;0;0;0;65;65;100;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;4;9;0;0;0;68;69.5;25;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";I26    EMBOLIE PULM.;0;I26;2;14.5;0;50;0;78;78;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";J84    AFF. PULM. INTERST., NCA;0;J84;2;8.5;0;0;0;78;78;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";C92    LEUCEMIE MYELOIDE;0;C92;1;39;0;100;0;88;88;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";D37    T. EV. IMPR., INC. DE LA CAV. BUCC. ET DES ORG. DIG.;0;D37;1;53;100;0;0;79;79;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";E04    GOITRES NON TOXIQUES, NCA;0;E04;1;1;0;0;0;55;55;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";I50    INSUF. CARD.;0;I50;1;24;0;0;0;84;84;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";J12    PNEUMOPATHIES VIRALES, NCA;0;J12;1;21;0;0;0;67;67;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;26;100;0;0;76;76;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;1;31;0;0;0;76;76;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";M96    AFF. DU SYST. OSTEO-ARTIC. ET DES MUSCLES NCA, APRES UN ACTE;0;M96;1;6;0;0;0;87;87;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";N17    INSUF. RENALE AIG.;0;N17;1;19;100;0;0;60;60;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:51";="620100057";Z51    SOINS MED., NCA;0;Z51;1;7;0;0;0;91;91;100;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:40";="600101984";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;13;0;0;0;84;84;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:40";="600101984";J20    BRONCHITE AIG.;0;J20;1;8;0;0;0;76;76;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:40";="600101984";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;13;0;0;0;79;79;100;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:40";="600101984";R63    SYMPT. ET SIGNES RELAT. A L'ABSORPTION D'ALIMENTS ET DE LIQUIDES;0;R63;1;5;0;0;0;79;79;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;2;14.5;0;0;0;65;65;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";J84    AFF. PULM. INTERST., NCA;0;J84;2;13.5;50;0;0;77.5;77.5;50;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";N39    AFF. DE L'APP. URIN., NCA;0;N39;2;19.5;0;0;0;89;89;50;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";E44    MALNUTRITION PROTEINO-ENERGETIQUE LEGERE OU MODEREE;0;E44;1;9;0;0;0;75;75;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";E86    HYPOVOLEMIE;0;E86;1;10;0;0;0;97;97;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";E87    DESEQUILIBRES HYDRO-ELECTROLYTIQUES ET ACIDO-BASIQUES, NCA;0;E87;1;2;100;0;0;56;56;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";F02    DEMENCE AVEC AUTRES MAL. CL. AILL.;0;F02;1;10;0;0;0;82;82;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";I50    INSUF. CARD.;0;I50;1;9;0;0;0;90;90;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";J20    BRONCHITE AIG.;0;J20;1;7;0;0;0;93;93;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;8;0;0;0;68;68;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";N17    INSUF. RENALE AIG.;0;N17;1;6;0;0;0;84;84;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";N95    TBL. DE LA MENOPAUSE ET AUTRES TBL. DE LA PERIMENOPAUSE;0;N95;1;3;0;0;0;76;76;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";R04    HEMORR. DES VOIES RESP.;0;R04;1;3;0;0;0;59;59;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";R33    RETENTION D'URINE;0;R33;1;16;0;0;0;98;98;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";R57    CHOC, NCA;0;R57;1;1;100;0;0;62;62;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";Z04    EX. ET OBS. POUR D'AUTRES RAISONS;0;Z04;1;0;0;0;0;59;59;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";Z74    DIFF. LIEES A UNE DEPENDANCE ENVERS LA PERSONNE QUI DONNE LES SOINS;0;Z74;1;40;0;0;0;89;89;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:56";="590783239";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;1;0;0;0;0;57;57;100;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:55:55";="020000063";D63    ANEMIE AVEC MAL. CHRON. CL. AILL.;0;D63;1;4;0;0;0;76;76;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:55";="020000063";J20    BRONCHITE AIG.;0;J20;1;7;0;0;0;76;76;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:55";="020000063";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;12;0;0;0;69;69;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:55";="020000063";J96    INSUF. RESP., NCA;0;J96;1;18;0;0;0;76;76;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:55";="020000063";S12    FRAC. DU COU;0;S12;1;9;0;0;0;80;80;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:21";="590000188";J70    AFF. RESP. DUES A D'AUTRES AGENTS EXT.;0;J70;1;9;0;0;0;54;54;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:21";="590000188";N17    INSUF. RENALE AIG.;0;N17;1;15;0;0;0;74;74;100;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";F68    TBL. DE LA PERSON. CHEZ L'ADULTE, NCA;0;F68;1;1;0;0;0;46;46;100;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;4;35.5;50;0;25;75;80.5;25;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";C61    T.M. DE LA PROSTATE;0;C61;2;22;0;0;0;70;70;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";I10    HYPERTENSION ESSENTIELLE;0;I10;2;6;0;0;0;70;70;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";R06    ANOM. DE LA RESPIRATION;0;R06;2;0.5;0;0;0;52.5;52.5;50;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";U07    CODES POUR USAGE URGENT;0;U07;2;7;0;0;0;74.5;74.5;0;50;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";C18    T.M. DU COLON;0;C18;1;13;0;0;0;66;66;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";C92    LEUCEMIE MYELOIDE;0;C92;1;15;0;0;0;73;73;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";E10    DIABETE TYPE 1;0;E10;1;8;0;0;0;43;43;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";E11    DIABETE TYPE 2;0;E11;1;3;0;0;0;70;70;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";G40    EPILEP.;0;G40;1;1;0;0;0;51;51;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";G83    SYND. PARALYTIQUES, NCA;0;G83;1;13;0;100;0;64;64;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";I11    CARDIOPATHIE HYPERTENSIVE;0;I11;1;0;0;0;0;64;64;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";I21    INFARCTUS AIG. DU MYOCARDE;0;I21;1;7;0;100;0;87;87;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";I50    INSUF. CARD.;0;I50;1;10;0;100;0;64;64;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";J15    PNEUMOPATHIES BACT., NCA;0;J15;1;9;0;0;0;91;91;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";N18    MAL. RENALE CHRON.;0;N18;1;15;0;0;0;70;70;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";S00    LES. TRAUMA. SUPERF. DE LA TETE;0;S00;1;21;0;0;0;78;78;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";S10    LES. TRAUMA. SUPERF. DU COU;0;S10;1;1;0;0;0;42;42;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";T68    HYPOTHERMIE;0;T68;1;2;0;0;100;64;64;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";Z51    SOINS MED., NCA;0;Z51;1;1;0;0;0;69;69;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";Autres;1;Autres;4;4.25;0;0;0;64;60.5;50;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:11";="590780227";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;2;10;0;50;0;72;72;100;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:11";="590780227";F05    DELIRIUM, NON INDUIT PAR L'ALCCOL ET D'AUTRES SUBST. PSYCHO-ACTIVES;0;F05;1;10;0;0;0;98;98;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:11";="590780227";R07    DOULEUR NIV. GORGE ET THOR.;0;R07;1;5;0;0;0;72;72;100;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;3;0.3333333333;0;0;0;38.333333333;34;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";E11    DIABETE TYPE 2;0;E11;2;2;0;0;0;63;63;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";E87    DESEQUILIBRES HYDRO-ELECTROLYTIQUES ET ACIDO-BASIQUES, NCA;0;E87;1;4;0;0;100;60;60;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";G97    AFF. DU SYST. NERV. NCA, APRES UN ACTE;0;G97;1;1;0;0;0;32;32;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";J15    PNEUMOPATHIES BACT., NCA;0;J15;1;5;0;0;0;65;65;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;71;100;100;0;74;74;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";K80    CHOLELITHIASE;0;K80;1;87;100;100;100;80;80;0;0;2023.7;X800000044;05SEP23;17:44:11
