"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;ghm;ponder;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 09:37:07";="620100677";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;1;19;0;0;0;85;85;100;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:07";="620100677";08M193 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 3;0;08M193;1;22;0;0;0;91;91;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:07";="620100677";08M223 Fractures, entorses, luxations et dislocations de la main, niveau 3;0;08M223;1;7;0;0;0;86;86;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:47";="590781415";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;1;11;0;0;0;84;84;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:47";="590781415";04M111 Signes et symptômes respiratoires, niveau 1;0;04M111;1;1;0;0;0;45;45;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:47";="590781415";04M144 Maladies pulmonaires interstitielles, niveau 4;0;04M144;1;34;100;0;100;25;25;100;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:47";="590781415";23M20T Autres symptômes et motifs de recours aux soins de la CMD 23, très courte durée;0;23M20T;1;1;0;0;0;76;76;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:56";="620103440";04M111 Signes et symptômes respiratoires, niveau 1;0;04M111;1;1;0;0;0;93;93;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:56";="620103440";04M113 Signes et symptômes respiratoires, niveau 3;0;04M113;1;5;0;0;0;76;76;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:56";="620103440";11C133 Interventions par voie transurétrale ou transcutanée pour des affections non lithiasiques, niveau 3;0;11C133;1;8;0;0;0;85;85;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:56";="620103440";17M153 Lymphomes et autres affections malignes lymphoïdes, niveau 3;0;17M153;1;31;0;0;0;74;74;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:56";="620103440";18M03T Maladies virales, âge supérieur à 17 ans, très courte durée;0;18M03T;1;1;0;0;0;74;74;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";04M22Z Explorations et surveillance pour affections de l'appareil respiratoire;0;04M22Z;10;0;0;0;0;67.6;71.5;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";04M141 Maladies pulmonaires interstitielles, niveau 1;0;04M141;2;5.5;50;50;0;68;68;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";01M27T Autres tumeurs du système nerveux, très courte durée;0;01M27T;1;0;0;0;0;48;48;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";04M054 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 4;0;04M054;1;6;100;100;0;68;68;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";04M111 Signes et symptômes respiratoires, niveau 1;0;04M111;1;0;0;0;0;75;75;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";04M203 Bronchopneumopathies chroniques surinfectées, niveau 3;0;04M203;1;9;100;100;0;68;68;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";05C022 Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 2;0;05C022;1;17;100;100;0;73;73;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";05K10J Actes diagnostiques par voie vasculaire, en ambulatoire;0;05K10J;1;0;0;0;0;55;55;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";05K212 Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 2;0;05K212;1;9;0;0;0;73;73;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";05M052 Syncopes et lipothymies, niveau 2;0;05M052;1;3;0;0;0;58;58;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";05M143 Arrêt cardiaque, niveau 3;0;05M143;1;8;100;100;0;62;62;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";05M20Z Explorations et surveillance pour affections de l'appareil circulatoire;0;05M20Z;1;0;0;0;0;56;56;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";06M042 Hémorragies digestives, niveau 2;0;06M042;1;8;0;0;0;101;101;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";06M04T Transferts et autres séjours courts pour hémorragies digestives;0;06M04T;1;1;0;0;0;101;101;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";06M094 Autres affections digestives, âge supérieur à 17 ans, niveau 4;0;06M094;1;55;100;100;100;69;69;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";07M023 Affections des voies biliaires, niveau 3;0;07M023;1;29;0;0;0;90;90;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";08C243 Prothèses de genou, niveau 3;0;08C243;1;15;0;0;0;75;75;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";19M06T Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, très courte durée;0;19M06T;1;1;0;0;0;89;89;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";23M20T Autres symptômes et motifs de recours aux soins de la CMD 23, très courte durée;0;23M20T;1;0;0;0;0;30;30;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:32";="590780193";23Z02T Soins Palliatifs, avec ou sans acte, très courte durée;0;23Z02T;1;0;0;0;0;76;76;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";03M05T Troubles de l'équilibre, très courte durée;0;03M05T;1;1;0;0;0;39;39;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;1;8;0;0;0;82;82;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;1;12;0;0;0;58;58;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";04M083 Bronchopneumopathies chroniques, niveau 3;0;04M083;1;6;0;0;0;89;89;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";04M103 Embolies pulmonaires, niveau 3;0;04M103;1;12;0;0;0;95;95;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";10M13Z Explorations et surveillance pour affections endocriniennes et métaboliques;0;10M13Z;1;5;0;0;0;92;92;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";16M09T Autres affections du système réticuloendothélial ou immunitaire, très courte durée;0;16M09T;1;0;0;0;0;59;59;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";23M19Z Explorations et surveillance pour autres motifs de recours aux soins;0;23M19Z;1;0;0;0;0;89;89;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:35";="020004404";23M20T Autres symptômes et motifs de recours aux soins de la CMD 23, très courte durée;0;23M20T;1;0;0;0;0;58;58;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";04M083 Bronchopneumopathies chroniques, niveau 3;0;04M083;1;14;0;0;0;91;91;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";04M133 Oedème pulmonaire et détresse respiratoire, niveau 3;0;04M133;1;10;0;0;0;82;82;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";04M24E Affections de la CMD 04 avec décès : séjours de moins de 2 jours;0;04M24E;1;1;0;0;0;94;94;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";05K101 Actes diagnostiques par voie vasculaire, niveau 1;0;05K101;1;2;0;100;0;56;56;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";05K103 Actes diagnostiques par voie vasculaire, niveau 3;0;05K103;1;34;0;0;0;78;78;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;1;6;0;0;0;83;83;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";10M163 Troubles métaboliques, âge supérieur à 17 ans, niveau 3;0;10M163;1;14;0;0;0;67;67;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";11M063 Insuffisance rénale, sans dialyse, niveau 3;0;11M063;1;12;0;0;0;80;80;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:33:59";="800000093";04M22Z Explorations et surveillance pour affections de l'appareil respiratoire;0;04M22Z;1;0;0;0;0;93;93;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:59";="800000093";04M24E Affections de la CMD 04 avec décès : séjours de moins de 2 jours;0;04M24E;1;1;0;0;0;86;86;100;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:59";="800000093";23K02Z Explorations nocturnes et apparentées : séjours de moins de 2 jours;0;23K02Z;1;1;0;0;0;42;42;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:02";="600100713";04M054 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 4;0;04M054;2;40;50;0;0;52.5;52.5;50;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:02";="600100713";01M21T Douleurs chroniques rebelles, très courte durée;0;01M21T;1;0;0;0;0;50;50;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:02";="600100713";05K062 Endoprothèses vasculaires sans infarctus du myocarde, niveau 2;0;05K062;1;15;0;100;0;54;54;100;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:02";="600100713";08C473 Prothèses de hanche pour traumatismes récents, niveau 3;0;08C473;1;7;0;0;0;70;70;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:02";="600100713";10M022 Diabète, âge supérieur à 35 ans, niveau 2;0;10M022;1;7;0;0;0;85;85;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:02";="600100713";23M103 Soins de contrôle chirurgicaux, niveau 3;0;23M103;1;6;0;0;0;69;69;100;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";04C041 Interventions sous thoracoscopie, niveau 1;0;04C041;1;5;0;0;0;17;17;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";04M054 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 4;0;04M054;1;31;0;0;0;63;63;100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";04M23T Autres symptômes et recours aux soins de la CMD 04, très courte durée;0;04M23T;1;0;0;0;0;48;48;100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;1;9;0;0;0;85;85;100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";08M35Z Explorations et surveillance de l'appareil musculosquelettique et du tissu conjonctif;0;08M35Z;1;0;0;0;0;79;79;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";08M36T Symptômes et autres recours aux soins de la CMD 08, très courte durée;0;08M36T;1;0;0;0;0;41;41;100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";16M113 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3;0;16M113;1;14;0;0;0;86;86;100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";28Z17Z Chimiothérapie pour affection non tumorale, en séances;0;28Z17Z;1;1;0;0;0;41;41;100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";01M303 Accidents vasculaires intracérébraux non transitoires, niveau 3;0;01M303;1;7;0;100;0;18;18;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";04M143 Maladies pulmonaires interstitielles, niveau 3;0;04M143;1;19;100;0;100;68;68;100;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";04M203 Bronchopneumopathies chroniques surinfectées, niveau 3;0;04M203;1;13;0;0;0;69;69;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:08";="620100685";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;1;2;0;0;0;87;87;100;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:57";="800000069";04M051 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 1;0;04M051;1;2;0;0;0;68;68;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:57";="800000069";05M173 Autres affections de l'appareil circulatoire, niveau 3;0;05M173;1;7;0;0;0;58;58;100;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:57";="800000069";06M12T Douleurs abdominales, très courte durée;0;06M12T;1;0;0;0;0;65;65;100;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;4;9;0;0;0;68;69.5;25;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;1;21;0;0;0;67;67;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;1;26;100;0;0;76;76;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";04M101 Embolies pulmonaires, niveau 1;0;04M101;1;6;0;0;0;67;67;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";04M103 Embolies pulmonaires, niveau 3;0;04M103;1;23;0;100;0;89;89;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";04M142 Maladies pulmonaires interstitielles, niveau 2;0;04M142;1;3;0;0;0;78;78;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";04M143 Maladies pulmonaires interstitielles, niveau 3;0;04M143;1;14;0;0;0;78;78;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";05M094 Insuffisances cardiaques et états de choc circulatoire, niveau 4;0;05M094;1;24;0;0;0;84;84;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";06M054 Autres tumeurs malignes du tube digestif, niveau 4;0;06M054;1;53;100;0;0;79;79;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";06M064 Occlusions intestinales non dues à une hernie, niveau 4;0;06M064;1;31;0;0;0;76;76;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";08M193 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 3;0;08M193;1;6;0;0;0;87;87;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";10C121 Interventions sur la thyroïde pour affections non malignes, niveau 1;0;10C121;1;1;0;0;0;55;55;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";11M063 Insuffisance rénale, sans dialyse, niveau 3;0;11M063;1;19;100;0;0;60;60;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:57";="600100721";17M093 Leucémies aigües, âge supérieur à 17 ans, niveau 3;0;17M093;1;39;0;100;0;88;88;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:52";="620100057";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;1;7;0;0;0;91;91;100;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:41";="600101984";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;1;8;0;0;0;76;76;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:41";="600101984";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;1;13;0;0;0;84;84;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:41";="600101984";04M204 Bronchopneumopathies chroniques surinfectées, niveau 4;0;04M204;1;13;0;0;0;79;79;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:41";="600101984";10M182 Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 2;0;10M182;1;5;0;0;0;79;79;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";04M143 Maladies pulmonaires interstitielles, niveau 3;0;04M143;2;13.5;50;0;0;77.5;77.5;50;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;2;19.5;0;0;0;89;89;50;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;1;7;0;0;0;93;93;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;1;9;0;0;0;75;75;100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";04M054 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 4;0;04M054;1;20;0;0;0;55;55;100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;1;8;0;0;0;68;68;100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";04M111 Signes et symptômes respiratoires, niveau 1;0;04M111;1;3;0;0;0;59;59;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";05M092 Insuffisances cardiaques et états de choc circulatoire, niveau 2;0;05M092;1;9;0;0;0;90;90;100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";05M22E Autres affections de la CMD 05 avec décès : séjours de moins de 2 jours;0;05M22E;1;1;100;0;0;62;62;100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";10M161 Troubles métaboliques, âge supérieur à 17 ans, niveau 1;0;10M161;1;2;100;0;0;56;56;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";10M163 Troubles métaboliques, âge supérieur à 17 ans, niveau 3;0;10M163;1;10;0;0;0;97;97;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";10M183 Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 3;0;10M183;1;9;0;0;0;75;75;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";11M063 Insuffisance rénale, sans dialyse, niveau 3;0;11M063;1;6;0;0;0;84;84;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";11M124 Signes et symptômes concernant les reins et les voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M124;1;16;0;0;0;98;98;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";13M042 Autres affections de l'appareil génital féminin, niveau 2;0;13M042;1;3;0;0;0;76;76;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";19M063 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 3;0;19M063;1;10;0;0;0;82;82;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";23M064 Autres facteurs influant sur l'état de santé, niveau 4;0;23M064;1;40;0;0;0;89;89;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:06";="800000028";23M20T Autres symptômes et motifs de recours aux soins de la CMD 23, très courte durée;0;23M20T;1;0;0;0;0;59;59;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:56";="590783239";04M22Z Explorations et surveillance pour affections de l'appareil respiratoire;0;04M22Z;1;0;0;0;0;57;57;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;1;7;0;0;0;76;76;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";04M082 Bronchopneumopathies chroniques, niveau 2;0;04M082;1;18;0;0;0;76;76;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";04M203 Bronchopneumopathies chroniques surinfectées, niveau 3;0;04M203;1;12;0;0;0;69;69;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";08M263 Fractures du rachis, niveau 3;0;08M263;1;9;0;0;0;80;80;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";16M112 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2;0;16M112;1;4;0;0;0;76;76;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:22";="590000188";04M142 Maladies pulmonaires interstitielles, niveau 2;0;04M142;1;9;0;0;0;54;54;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:22";="590000188";11M064 Insuffisance rénale, sans dialyse, niveau 4;0;11M064;1;15;0;0;0;74;74;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";19M20T Autres troubles mentaux, très courte durée;0;19M20T;1;1;0;0;0;46;46;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";04M054 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 4;0;04M054;3;45.666666667;66.666666667;0;33.333333333;71;77;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";04M111 Signes et symptômes respiratoires, niveau 1;0;04M111;2;0.5;0;0;0;52.5;52.5;50;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";05M15T Hypertension artérielle, très courte durée;0;05M15T;2;0.5;0;0;0;67;67;50;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";12M034 Tumeurs malignes de l'appareil génital masculin, niveau 4;0;12M034;2;22;0;0;0;70;70;100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";01M25T Epilepsie, âge supérieur à 17 ans, très courte durée;0;01M25T;1;1;0;0;0;51;51;100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:50";="590781803";04M05T Transferts et autres séjours pour pneumonies et pleurésies banales, âge supérieur à 17 ans;0;04M05T;1;0;0;0;0;94;94;100;2023.7;X590781803;05SEP23;12:09:07
