"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;diag_ct;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:52:33";="600100713";L02    ABCES CUTANE, FURONCLE ET ANTHRAX;0;L02;1;1;4;100;0;0;74;74;100;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:33";="600100713";N10    NEPHRITE TUBULO-INTERST. AIG.;0;N10;1;1;12;100;0;0;60;60;100;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:33";="600100713";S72    FRAC. DU FEMUR;0;S72;1;1;105;100;0;0;44;44;100;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:33";="600100713";S75    LES. TRAUMA. DE VSSX. SANG. NIV. HANCHE, CUISSE;0;S75;1;1;27;100;0;0;84;84;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:33";="600100713";U07    CODES POUR USAGE URGENT;0;U07;1;1;21;100;0;0;79;79;0;100;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";J96    INSUF. RESP., NCA;0;J96;7;7;24.285714286;100;28.571428571;42.857142857;62.714285714;63;71.428571429;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";N17    INSUF. RENALE AIG.;0;N17;6;6;15;100;50;16.666666667;69;71;83.333333333;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";A41    SEPSIS, NCA;0;A41;2;2;52.5;100;0;0;68;68;50;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";I46    ARRET CARD.;0;I46;2;2;24;100;50;0;69;69;50;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";I62    HEMORR. INTRACRAN. NON TRAUMA., NCA;0;I62;2;2;16.5;100;0;50;76;76;50;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;2;2;16.5;100;0;0;50;50;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";M00    ARTHRITES A BACT. PYOGENES;0;M00;2;2;44.5;100;0;50;72.5;72.5;50;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";R57    CHOC, NCA;0;R57;2;2;1.5;100;0;0;70;70;50;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";A04    INFECT. INTEST. BACT., NCA;0;A04;1;1;28;100;0;100;75;75;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";C16    T.M. DE L'ESTOMAC;0;C16;1;1;16;100;100;0;73;73;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";D32    T.B. DES MENINGES;0;D32;1;1;12;100;0;0;45;45;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";D61    AUTRES APLASIES MÉDULLAIRES;0;D61;1;1;22;100;100;100;75;75;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";G41    ETAT DE MAL EPILEP.;0;G41;1;1;14;100;0;0;56;56;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";I47    TACHYCARDIE PAROXYSTIQUE;0;I47;1;1;41;100;0;0;70;70;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";J15    PNEUMOPATHIES BACT., NCA;0;J15;1;1;55;100;0;100;65;65;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";J86    PYOTHORAX;0;J86;1;1;9;100;0;0;54;54;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";J91    EPANCHEMENT PLEURAL AVEC MAL. CL. AILL.;0;J91;1;1;5;100;0;0;72;72;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";J94    AFF. PLEURALES, NCA;0;J94;1;1;16;100;0;0;70;70;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";P07    ANOM. LIEES A GEST. BREVE ET POIDS NAISS. INSUF., NCA;0;P07;1;1;66;100;0;0;0;0;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";T60    INTOX. PAR PESTICIDES;0;T60;1;1;13;100;0;0;60;60;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:26";="590782215";Autres;1;Autres;3;3;30;100;0;66.666666667;57;56;100;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";I25    CARDIOPATHIE ISCHEM. CHRON.;0;I25;2;2;8;100;0;100;78.5;78.5;50;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";I34    ATTEINTES NON RHUM. DE LA VALV. MITRALE;0;I34;2;2;13;100;50;50;81.5;81.5;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";U07    CODES POUR USAGE URGENT;0;U07;2;2;48;100;0;50;67;67;50;100;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";B00    INFECT. PAR LE VIRUS DE L'HERPES;0;B00;1;1;27;100;0;0;30;30;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";E87    DESEQUILIBRES HYDRO-ELECTROLYTIQUES ET ACIDO-BASIQUES, NCA;0;E87;1;1;72;100;0;100;55;55;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";G41    ETAT DE MAL EPILEP.;0;G41;1;1;36;100;0;0;47;47;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";I21    INFARCTUS AIG. DU MYOCARDE;0;I21;1;1;23;100;100;0;69;69;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";I71    ANEVRISME AORT. ET DISSECTION;0;I71;1;1;22;100;0;100;63;63;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;1;7;100;0;100;69;69;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;1;1;1;100;0;0;53;53;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";K72    INSUF. HEPATIQUE, NCA;0;K72;1;1;2;100;0;0;67;67;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";R57    CHOC, NCA;0;R57;1;1;11;100;100;0;60;60;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";T67    EFFETS DE LA CHALEUR ET DE LA LUMIERE;0;T67;1;1;24;100;0;100;55;55;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:05";="620100685";T88    COMPLIC. DE SOINS CHIR. ET MED., NCA;0;T88;1;1;2;100;0;0;76;76;100;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";U07    CODES POUR USAGE URGENT;0;U07;2;2;30;100;0;0;62;62;100;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";C19    T.M. DE LA JONCTION RECTO-SIGMOIDIENNE;0;C19;1;1;60;100;0;0;88;88;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";I11    CARDIOPATHIE HYPERTENSIVE;0;I11;1;1;19;100;0;0;84;84;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";I33    ENDOCARDITE AIG. ET SUBAIG.;0;I33;1;1;48;100;0;0;77;77;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";I42    MYOCARDIOPATHIE;0;I42;1;1;22;100;100;0;63;63;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";I61    HEMORR. INTRACEREB.;0;I61;1;1;57;100;100;0;69;69;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";J09    GRIPPE, A VIRUS GRIPPAL ZOONOTIQUE OU PANDÉMIQUE IDENTIFIÉ;0;J09;1;1;21;100;0;0;73;73;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";J84    AFF. PULM. INTERST., NCA;0;J84;1;1;65;100;0;0;69;69;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";J96    INSUF. RESP., NCA;0;J96;1;1;25;100;0;0;65;65;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";K57    DIVERTICULOSE DE L'INTESTIN;0;K57;1;1;50;100;0;100;62;62;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";K65    PERITONITE;0;K65;1;1;11;100;0;0;85;85;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";M00    ARTHRITES A BACT. PYOGENES;0;M00;1;1;27;100;0;0;75;75;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";N11    NEPHRITE TUBULO-INTERST. CHRON.;0;N11;1;1;27;100;0;0;88;88;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";N17    INSUF. RENALE AIG.;0;N17;1;1;31;100;0;0;84;84;100;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:54";="600100721";S06    LES. TRAUMA. INTRACRAN.;0;S06;1;1;28;100;0;0;70;70;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";J80    SYND. DE DETRESSE RESP. AIGÜE;0;J80;3;3;21.666666667;100;0;66.666666667;74;75;66.666666667;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";J96    INSUF. RESP., NCA;0;J96;3;3;11.666666667;100;0;33.333333333;62.333333333;58;66.666666667;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";U07    CODES POUR USAGE URGENT;0;U07;3;3;48.666666667;100;66.666666667;66.666666667;73;73;66.666666667;100;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";A39    INFECT. A MENINGO.;0;A39;1;1;11;100;0;100;17;17;100;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";A41    SEPSIS, NCA;0;A41;1;1;9;100;0;100;62;62;100;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";A46    ERYSIPELE;0;A46;1;1;38;100;100;0;70;70;100;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";I50    INSUF. CARD.;0;I50;1;1;8;100;0;0;71;71;100;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;1;38;100;0;0;81;81;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";K57    DIVERTICULOSE DE L'INTESTIN;0;K57;1;1;12;100;0;0;62;62;100;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:48";="620100057";R57    CHOC, NCA;0;R57;1;1;72;100;0;0;67;67;100;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:38";="600101984";I50    INSUF. CARD.;0;I50;1;1;30;100;100;0;61;61;100;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:38";="600101984";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;1;23;100;0;0;49;49;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:38";="600101984";N20    CALCUL DU REIN ET DE L'URETERE;0;N20;1;1;12;100;100;0;85;85;100;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:38";="600101984";R57    CHOC, NCA;0;R57;1;1;33;100;0;100;75;75;100;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:38";="600101984";U07    CODES POUR USAGE URGENT;0;U07;1;1;70;100;0;100;66;66;100;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";U07    CODES POUR USAGE URGENT;0;U07;2;2;24;100;0;100;67;67;50;100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";D50    ANEMIE PAR CARENCE EN FER;0;D50;1;1;18;100;0;0;54;54;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;1;12;100;0;0;80;80;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;1;22;100;0;0;60;60;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";K57    DIVERTICULOSE DE L'INTESTIN;0;K57;1;1;11;100;0;0;68;68;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";N39    AFF. DE L'APP. URIN., NCA;0;N39;1;1;38;100;0;100;61;61;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";R57    CHOC, NCA;0;R57;1;1;86;100;0;100;68;68;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";S36    LES. TRAUMA. D'ORG. INTRA-ABDO.;0;S36;1;1;12;100;0;0;70;70;100;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";S70    LES. TRAUMA. SUPERF. HANCHE, CUISSE;0;S70;1;1;41;100;0;0;78;78;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";U07    CODES POUR USAGE URGENT;0;U07;3;3;17;100;0;100;68;78;33.333333333;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";C79    T.M. IIRE. DE SIEGES NCA OU SAI;0;C79;1;1;82;100;0;0;49;49;100;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";G23    MAL. DEGEN. DES NOYAUX GRIS CENTRAUX, NCA;0;G23;1;1;27;100;0;0;62;62;100;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";G40    EPILEP.;0;G40;1;1;13;100;0;0;68;68;100;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";I50    INSUF. CARD.;0;I50;1;1;41;100;0;100;79;79;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";I60    HEMORR. /S-ARACHN.;0;I60;1;1;19;100;0;100;66;66;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";J15    PNEUMOPATHIES BACT., NCA;0;J15;1;1;56;100;0;0;76;76;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;1;36;100;0;100;68;68;100;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";J96    INSUF. RESP., NCA;0;J96;1;1;28;100;0;0;63;63;100;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";N10    NEPHRITE TUBULO-INTERST. AIG.;0;N10;1;1;13;100;0;0;84;84;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";R57    CHOC, NCA;0;R57;1;1;36;100;0;100;67;67;100;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";U07    CODES POUR USAGE URGENT;0;U07;6;6;24.833333333;100;0;33.333333333;56.666666667;54;66.666666667;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";J96    INSUF. RESP., NCA;0;J96;3;3;36;100;0;33.333333333;67.333333333;74;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";C18    T.M. DU COLON;0;C18;1;1;23;100;0;0;56;56;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";C67    T.M. DE LA VESSIE;0;C67;1;1;44;100;0;100;76;76;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;1;21;100;0;0;73;73;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";K63    MAL. DE L'INTESTIN, NCA;0;K63;1;1;43;100;0;100;71;71;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";L02    ABCES CUTANE, FURONCLE ET ANTHRAX;0;L02;1;1;37;100;0;0;69;69;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";L30    DERMITES, NCA;0;L30;1;1;48;100;0;100;73;73;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";N17    INSUF. RENALE AIG.;0;N17;1;1;52;100;0;0;61;61;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";R57    CHOC, NCA;0;R57;1;1;23;100;0;0;71;71;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";T84    COMPLIC. DE PROTH., IMPL., GREF. ORTHOPED. INT.;0;T84;1;1;110;100;0;100;68;68;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";U07    CODES POUR USAGE URGENT;0;U07;3;3;23.666666667;100;0;0;73.666666667;71;100;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";J10    GRIPPE, A AUTRE VIRUS GRIPPAL SAISONNIER IDENTIFIÉ;0;J10;1;1;38;100;0;0;54;54;100;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;1;1;27;100;0;0;58;58;100;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";M96    AFF. DU SYST. OSTEO-ARTIC. ET DES MUSCLES NCA, APRES UN ACTE;0;M96;1;1;22;100;0;0;90;90;100;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";R57    CHOC, NCA;0;R57;1;1;2;100;0;0;75;75;100;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";S32    FRAC. DU RACHIS LOMB. ET DU BASSIN;0;S32;1;1;12;100;0;0;23;23;100;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";J96    INSUF. RESP., NCA;0;J96;7;7;32.428571429;100;0;85.714285714;73.571428571;81;57.142857143;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";U07    CODES POUR USAGE URGENT;0;U07;2;2;10;100;0;50;68.5;68.5;100;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";E11    DIABETE TYPE 2;0;E11;1;1;9;100;0;100;55;55;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";G32    AFF. DEGEN. DU SYST. NERV. AVEC AFF. CL. AILL., NCA;0;G32;1;1;49;100;0;100;65;65;100;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";I50    INSUF. CARD.;0;I50;1;1;19;100;0;0;75;75;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";J93    PNEUMOTHORAX;0;J93;1;1;3;100;0;0;24;24;100;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";K25    ULCERE DE L'ESTOMAC;0;K25;1;1;45;100;0;100;72;72;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";N17    INSUF. RENALE AIG.;0;N17;1;1;20;100;0;100;61;61;100;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";R57    CHOC, NCA;0;R57;1;1;2;100;0;0;59;59;100;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;2;2;43.5;100;0;50;70.5;70.5;50;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";K59    TBL. FCT. DE L'INTESTIN, NCA;0;K59;2;2;28;100;0;100;65;65;50;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";C34    T.M. DES BRONCHES ET DU POUMON;0;C34;1;1;22;100;0;100;72;72;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;1;114;100;0;100;45;45;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";K70    MAL. ALCOOLIQUE DU FOIE;0;K70;1;1;19;100;0;100;62;62;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";K85    PANCREATITE AIG.;0;K85;1;1;19;100;0;100;49;49;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";M72    AFF. FIBROBLASTIQUES;0;M72;1;1;50;100;0;100;73;73;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";N17    INSUF. RENALE AIG.;0;N17;1;1;8;100;0;0;72;72;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";N41    AFF. INFL. DE LA PROSTATE;0;N41;1;1;19;100;0;100;90;90;100;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";O34    SOINS MAT. POUR ANOM. CONNUE OU PRESUMEE DES ORG. PELVIENS;0;O34;1;1;4;100;0;0;31;31;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";T17    C.E. DANS LES VOIES RESP.;0;T17;1;1;4;100;0;0;74;74;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";T40    INTOX. PAR NARCOTIQUES ET PSYCHODYSLEPTIQUES;0;T40;1;1;57;100;0;0;47;47;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";U07    CODES POUR USAGE URGENT;0;U07;1;1;4;100;100;0;79;79;100;100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";R57    CHOC, NCA;0;R57;5;5;29.8;100;20;0;74.4;75;60;0;2023.7;X800000044;05SEP23;17:44:11
