"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;nb;mnt;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 09:49:15";="590780052";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:15";="590780052";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:15";="590780052";Séjours non facturable à l'AM hors PO;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:15";="590780052";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:15";="590780052";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:15";="590780052";Séjours valorisés;1299;2214848.302;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:15";="590780052";Dont séjours en attente de taux de prise en charge;11;16758.686529;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours transmis;3448;6430899.9071;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours en CM 90;1;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours en prestation inter-établissement;0;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours en GHS 9999;48;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours non facturable à l'AM hors PO;21;30820.181351;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Séjours valorisés;3378;6400079.7257;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:18";="600100648";Dont séjours en attente de taux de prise en charge;17;25252.988592;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours transmis;7210;20821458.059;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours en CM 90;68;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours en prestation inter-établissement;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours en GHS 9999;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours non facturable à l'AM hors PO;91;176660.34023;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Séjours valorisés;7051;20644797.719;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:00";="620000026";Dont séjours en attente de taux de prise en charge;395;1060722.7015;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours transmis;1;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours en CM 90;1;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours en prestation inter-établissement;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours en GHS 9999;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours non facturable à l'AM hors PO;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Séjours valorisés;;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";Dont séjours en attente de taux de prise en charge;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours transmis;3693;8117090.3468;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours en CM 90;235;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours en prestation inter-établissement;5;3348.7967116;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours en GHS 9999;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours non facturable à l'AM hors PO;12;20397.887987;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Séjours valorisés;3441;8093343.6621;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Dont séjours en attente de taux de prise en charge;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours transmis;972;3703024.1858;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours en CM 90;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours en prestation inter-établissement;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours en GHS 9999;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours non facturable à l'AM hors PO;13;26138.132186;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Séjours valorisés;959;3676886.0536;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Dont séjours en attente de taux de prise en charge;8;34927.128054;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours transmis;9421;18644815.015;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours en CM 90;2;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours en prestation inter-établissement;5;3042.6290009;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours en GHS 9999;1;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours avec pb de chainage (hors NN, rdth et PO);191;656371.21892;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours avec pb de codage des variables bloquantes;1;1803.2694904;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours non facturable à l'AM hors PO;51;81671.335807;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Séjours valorisés;9170;17901926.562;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Dont séjours en attente de taux de prise en charge;138;190642.4458;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours transmis;3138;6872333.1037;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours en CM 90;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours en prestation inter-établissement;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours en GHS 9999;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours avec pb de chainage (hors NN, rdth et PO);6;14293.819004;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours non facturable à l'AM hors PO;13;59946.077469;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Séjours valorisés;3119;6798093.2072;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";Dont séjours en attente de taux de prise en charge;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours transmis;1099;3840873.0487;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours en CM 90;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours en prestation inter-établissement;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours en GHS 9999;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours non facturable à l'AM hors PO;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Séjours valorisés;1099;3840873.0487;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";Dont séjours en attente de taux de prise en charge;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours transmis;24092;36933776.824;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours en CM 90;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours en prestation inter-établissement;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours en GHS 9999;209;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours avec pb de chainage (hors NN, rdth et PO);1;360.32685;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours non facturable à l'AM hors PO;442;603178.15593;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Séjours valorisés;23440;36330238.342;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:07";="020000261";Dont séjours en attente de taux de prise en charge;77;160098.58176;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours transmis;29595;48000440.697;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours en CM 90;26;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours en prestation inter-établissement;10;12736.296155;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours en GHS 9999;1137;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours avec pb de chainage (hors NN, rdth et PO);82;31624.730477;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours non facturable à l'AM hors PO;163;288738.58587;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Séjours valorisés;28177;47667341.085;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:46";="620100651";Dont séjours en attente de taux de prise en charge;20;55047.899634;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours transmis;22138;10704388.338;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours en CM 90;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours en prestation inter-établissement;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours en GHS 9999;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours non facturable à l'AM hors PO;1;1217.7105717;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Séjours valorisés;22137;10703170.628;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:05";="620027839";Dont séjours en attente de taux de prise en charge;0;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours transmis;16951;48790652.988;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours en CM 90;417;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours en prestation inter-établissement;26;41500.478789;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours en GHS 9999;55;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours avec pb de chainage (hors NN, rdth et PO);2;9321.2772979;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours avec pb de codage des variables bloquantes;8;17401.576911;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours non facturable à l'AM hors PO;123;364969.97779;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Séjours valorisés;16320;48357459.677;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:31";="590780284";Dont séjours en attente de taux de prise en charge;59;307845.3822;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours transmis;5616;11651297.277;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours en CM 90;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours en prestation inter-établissement;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours en GHS 9999;117;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours avec pb de chainage (hors NN, rdth et PO);0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours avec pb de codage des variables bloquantes;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours non facturable à l'AM hors PO;27;47219.596222;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Montant lié à la suppression des SI/SC en cas de limitation;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Séjours valorisés;5472;11604077.681;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:32";="020000287";Dont séjours en attente de taux de prise en charge;15;37735.171734;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours transmis;31332;47100107.813;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours en CM 90;908;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours en prestation inter-établissement;0;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours en GHS 9999;83;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours avec pb de chainage (hors NN, rdth et PO);13;33122.286543;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours avec pb de codage des variables bloquantes;60;79421.165421;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours en attente de décision sur les droits du patient;0;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours non facturable à l'AM hors PO;538;812788.42479;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:58";="590797353";Séjours avec PO sur patient arrivé décédé ou avec PO non facturables à l'AM;0;0;2023.7;X590797353;30AUG23;10:32:13
