"champ";"statut";"annee";"periode";"date du resultat";"ipe";nb;var;tri;lib;by;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 13:05:47";="620000026";0;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:47";="620000026";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:47";="620000026";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:34";="590065223";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:40";="620003350";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:39";="590000600";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";28;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";27;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";3;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";3;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";2;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";31;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:17";="620025346";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:49";="590001749";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:59";="590781670";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";7;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";1;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";3;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";1;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";84;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";1;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";1;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:21";="020000261";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";1;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";1;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";1;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";2;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";1;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";1;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";1;MM_VBI;11;C_2_8 : Accouchement voie basse instrumentale sans méthode précise;2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;MM_IMG;12;C_2_9 : Codes contradictoires d'IMG<22SA avec Z37;2: Données médicales;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";9;MM_IVG;13;C_3_1 : Méthode manquante ou à contrôler;3: Contrôles IVG;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;MM_IVG_terme;14;C_3_2 : Terme atypique ou manquant;3: Contrôles IVG;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:23";="620100651";0;MM_IVG_docu;15;C_3_3 : Anesthésie : extension documentaire manquante;3: Contrôles IVG;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_ano;1;C_1_1 : Numéro d'anonymisation invalide pour chaînage;1: Administratif;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_CP;2;C_1_2 : Code géographique imprécis;1: Administratif;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_Lien_ano;3;C_1_3 : Lien mère-enfant absent ou invalide pour chaînage;1: Administratif;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_age;4;C_2_1 : Age de la mère atypique (<15 OU >50 ans);2: Données médicales;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_AG;5;C_2_2 : Age gestationnel atypique (<22SA ou >42SA) ou manquant;2: Données médicales;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_AG3;6;C_2_3 : Contrôle AG en clair et délai depuis les dernières règles;2: Données médicales;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_Z37;7;C_2_4 : Plusieurs code Z37 dans un séjour;2: Données médicales;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_cesar;8;C_2_5 : Diagnostic de césarienne sans acte de césarienne;2: Données médicales;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_cesar2;9;C_2_6 : Diagnostic de césarienne programmée sans acte correspondant;2: Données médicales;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:42";="620027839";0;MM_parite_cesar;10;C_2_7 : Actes de césarienne sans extension documentaire(parité et pluricité);2: Données médicales;2023.7;X620027839;29AUG23;16:39:44
