"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 18:27:23";="590000188";Nombre RSA correctement chainés;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:23";="590000188";Nombre RSA groupés en CM 90;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:35";="620103432";Nombre RSA avec Diags vaccination COVID-19;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:35";="620103432";Nombre RSA correctement chainés;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:35";="620103432";Nombre RSA groupés en CM 90;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:02";="590782637";Nombre RSA avec Diags vaccination COVID-19;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:02";="590782637";Nombre RSA correctement chainés;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:02";="590782637";Nombre RSA groupés en CM 90;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:52";="590781803";Nombre RSA avec Diags vaccination COVID-19;27;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:52";="590781803";Nombre RSA correctement chainés;27;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:52";="590781803";Nombre RSA groupés en CM 90;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:13";="590780227";Nombre RSA avec Diags vaccination COVID-19;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:13";="590780227";Nombre RSA correctement chainés;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:13";="590780227";Nombre RSA groupés en CM 90;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:12";="800000044";Nombre RSA avec Diags vaccination COVID-19;9;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:12";="800000044";Nombre RSA correctement chainés;9;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:12";="800000044";Nombre RSA groupés en CM 90;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:22";="590781902";Nombre RSA avec Diags vaccination COVID-19;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:22";="590781902";Nombre RSA correctement chainés;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:22";="590781902";Nombre RSA groupés en CM 90;0;2023.7;X590781902;07SEP23;20:00:41
