"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;diag_ct;ponder;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";N41    AFF. INFL. DE LA PROSTATE;0;N41;2;15;0;0;0;77;77;100;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";R06    ANOM. DE LA RESPIRATION;0;R06;2;0.5;0;0;0;90;90;50;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";Z51    SOINS MED., NCA;0;Z51;2;14;0;0;0;87;87;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";E87    DESEQUILIBRES HYDRO-ELECTROLYTIQUES ET ACIDO-BASIQUES, NCA;0;E87;1;7;0;0;0;43;43;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";F01    DEMENCE VASC.;0;F01;1;10;0;0;0;88;88;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";J20    BRONCHITE AIG.;0;J20;1;4;0;0;0;31;31;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;1;0;0;0;66;66;100;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";J96    INSUF. RESP., NCA;0;J96;1;3;0;0;0;76;76;100;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";K85    PANCREATITE AIG.;0;K85;1;8;0;0;0;87;87;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";N30    CYSTITE;0;N30;1;5;0;0;0;89;89;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";R11    NAUSEES ET VOMISSEMENTS;0;R11;1;1;0;0;0;65;65;100;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";R55    SYNCOPE ET COLLAPSUS;0;R55;1;0;0;0;0;96;96;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";S06    LES. TRAUMA. INTRACRAN.;0;S06;1;1;0;0;0;64;64;100;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";U07    CODES POUR USAGE URGENT;0;U07;1;7;0;0;0;67;67;100;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:42";="020004495";Autres;1;Autres;12;5.25;0;0;0;65.25;67.5;33.333333333;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";R50    FIEVRE, NCA OU SAI;0;R50;2;13;0;0;0;79;79;0;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";Z51    SOINS MED., NCA;0;Z51;2;23;0;0;0;75;75;50;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";A41    SEPSIS, NCA;0;A41;1;8;0;0;0;79;79;0;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";E10    DIABETE TYPE 1;0;E10;1;12;0;0;0;73;73;0;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";I64    ACCID. VASC. CEREB., NON PREC. COMME ETANT HEMORR. OU PAR INFARCTUS;0;I64;1;11;0;0;0;87;87;0;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;3;8.6666666667;0;0;0;83;82;33.333333333;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";A46    ERYSIPELE;0;A46;1;10;0;0;0;47;47;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";C67    T.M. DE LA VESSIE;0;C67;1;4;0;0;0;84;84;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";D61    AUTRES APLASIES MÉDULLAIRES;0;D61;1;7;0;0;0;79;79;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";D64    ANEMIES, NCA;0;D64;1;3;0;0;0;83;83;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";E11    DIABETE TYPE 2;0;E11;1;7;0;0;0;79;79;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";F01    DEMENCE VASC.;0;F01;1;13;0;0;0;78;78;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";G45    ACCID. ISCHEM. CEREB. TRANSIT. ET SYND. APPARENTES;0;G45;1;14;0;0;0;78;78;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";I11    CARDIOPATHIE HYPERTENSIVE;0;I11;1;16;0;0;0;89;89;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";I50    INSUF. CARD.;0;I50;1;6;0;0;0;93;93;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";I80    PHLEBITE ET THROMBOPHLEBITE;0;I80;1;7;0;0;0;70;70;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";J12    PNEUMOPATHIES VIRALES, NCA;0;J12;1;7;0;0;0;87;87;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";J13    PNEUMONIE DUE A STREPTOCOCCUS PNEUMONIAE;0;J13;1;6;0;0;0;73;73;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;3;0;0;0;78;78;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";J91    EPANCHEMENT PLEURAL AVEC MAL. CL. AILL.;0;J91;1;2;0;0;0;93;93;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";K70    MAL. ALCOOLIQUE DU FOIE;0;K70;1;7;0;0;0;58;58;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";N39    AFF. DE L'APP. URIN., NCA;0;N39;1;3;0;0;0;58;58;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";S32    FRAC. DU RACHIS LOMB. ET DU BASSIN;0;S32;1;0;0;0;0;89;89;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";T79    CERTAINES COMPLIC. PRECOCES DES TRAUMA., NCA;0;T79;1;4;0;0;0;81;81;100;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:49";="600100648";M43    DORSOPATHIES AVEC DEFORM., NCA;0;M43;1;11;0;0;0;83;83;100;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";G25    SYND. EXTRAPYRAMIDAUX ET TBL. DE LA MOTRICITE, NCA;0;G25;1;9;0;0;0;73;73;100;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";H81    ATTEINTES DES FCT. VESTIBULAIRES;0;H81;1;8;0;0;0;62;62;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";L89    ULCERE DE DECUBITUS+ZONE DE PRESSION;0;L89;1;5;0;0;0;69;69;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";R53    MALAISE ET FATIGUE;0;R53;1;4;0;0;0;33;33;0;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;6;9.5;0;0;0;85.666666667;87;50;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";N39    AFF. DE L'APP. URIN., NCA;0;N39;5;7.6;0;0;0;86.2;86;40;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";I50    INSUF. CARD.;0;I50;4;9.75;0;0;25;90.5;90.5;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;3;7.6666666667;0;0;0;87.666666667;87;33.333333333;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";N10    NEPHRITE TUBULO-INTERST. AIG.;0;N10;3;8.6666666667;0;0;0;87.333333333;85;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";A46    ERYSIPELE;0;A46;2;12;0;0;0;81;81;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";F01    DEMENCE VASC.;0;F01;2;14;0;0;0;76;76;50;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";F03    DEMENCE, SAI;0;F03;2;5;0;0;0;92;92;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";I42    MYOCARDIOPATHIE;0;I42;2;10;0;0;0;90;90;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;2;0;0;0;0;78;78;50;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";C15    T.M. DE L'OESOPHAGE;0;C15;1;3;0;0;100;72;72;100;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";D63    ANEMIE AVEC MAL. CHRON. CL. AILL.;0;D63;1;17;0;0;0;98;98;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";G25    SYND. EXTRAPYRAMIDAUX ET TBL. DE LA MOTRICITE, NCA;0;G25;1;16;0;0;0;87;87;100;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";J96    INSUF. RESP., NCA;0;J96;1;12;0;0;100;83;83;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";K44    HERNIE DIAPHRAGMATIQUE;0;K44;1;5;0;0;0;93;93;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";K57    DIVERTICULOSE DE L'INTESTIN;0;K57;1;6;0;0;100;54;54;100;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";K92    MAL. DU SYST. DIG., NCA;0;K92;1;21;0;0;100;87;87;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";M62    ATTEINTES MUSC., NCA;0;M62;1;3;0;0;0;32;32;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";M86    OSTEOMYELITE;0;M86;1;18;0;0;0;68;68;100;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";N13    UROPATHIE OBSTRU. ET PAR REFLUX;0;N13;1;12;0;0;0;93;93;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:29";="620003350";Autres;1;Autres;21;8.2857142857;0;0;9.5238095238;84.476190476;86;52.380952381;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";N39    AFF. DE L'APP. URIN., NCA;0;N39;5;10.4;0;0;0;88.8;87;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";R29    SYMPT. ET SIGNES RELAT. AUX SYST. NERV. ET OSTEO-MUSC., NCA;0;R29;3;7.3333333333;0;0;0;91.666666667;94;66.666666667;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";I26    EMBOLIE PULM.;0;I26;2;10;0;0;0;78.5;78.5;50;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;2;5.5;0;0;0;72.5;72.5;100;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";M17    GONARTHROSE;0;M17;2;7;0;0;0;73;73;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";D50    ANEMIE PAR CARENCE EN FER;0;D50;1;8;0;0;0;88;88;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";F03    DEMENCE, SAI;0;F03;1;8;0;0;0;93;93;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";F05    DELIRIUM, NON INDUIT PAR L'ALCCOL ET D'AUTRES SUBST. PSYCHO-ACTIVES;0;F05;1;14;0;0;0;84;84;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";I83    VARICES DES MB. INF.;0;I83;1;8;0;0;0;77;77;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";I95    HYPOTENSION;0;I95;1;8;0;0;0;90;90;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";J46    ETAT DE MAL ASTHMATIQUE;0;J46;1;4;0;0;0;28;28;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;1;13;0;0;0;80;80;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";M71    AUTRES BURSITES;0;M71;1;0;0;0;0;55;55;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";N10    NEPHRITE TUBULO-INTERST. AIG.;0;N10;1;13;0;0;0;91;91;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";S22    FRAC. DE COTE, DU STERNUM ET DU RACHIS DORSAL;0;S22;1;10;0;0;0;94;94;100;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";S32    FRAC. DU RACHIS LOMB. ET DU BASSIN;0;S32;1;10;0;0;0;71;71;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";S42    FRAC. DE L'EPAULE, BRAS;0;S42;1;9;0;0;0;91;91;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";S43    LUX., ENTORSE DES ARTIC. ET DES LIG. DE LA CEINTURE SCAP.;0;S43;1;1;0;0;0;81;81;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";S72    FRAC. DU FEMUR;0;S72;1;6;0;0;0;69;69;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";U07    CODES POUR USAGE URGENT;0;U07;1;21;0;0;0;83;83;0;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";Autres;1;Autres;8;13.125;0;0;0;78.75;84.5;25;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";I50    INSUF. CARD.;0;I50;3;6;0;0;0;84.333333333;85;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";D44    T. EV. IMPR., INC. DES GLD. ENDOCRINES;0;D44;1;5;0;0;0;75;75;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";D62    ANEMIE POSTHEMORRAGIQUE AIG.;0;D62;1;2;0;0;0;55;55;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";E87    DESEQUILIBRES HYDRO-ELECTROLYTIQUES ET ACIDO-BASIQUES, NCA;0;E87;1;7;0;0;0;88;88;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;9;0;0;0;51;51;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";J91    EPANCHEMENT PLEURAL AVEC MAL. CL. AILL.;0;J91;1;12;0;0;0;95;95;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";K52    GASTRO-ENTERITES ET COLITES NON INFECT., NCA;0;K52;1;4;0;0;0;93;93;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";K70    MAL. ALCOOLIQUE DU FOIE;0;K70;1;20;0;0;0;55;55;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";N17    INSUF. RENALE AIG.;0;N17;1;10;0;0;0;90;90;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";Z51    SOINS MED., NCA;0;Z51;1;5;0;0;0;93;93;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";Z74    DIFF. LIEES A UNE DEPENDANCE ENVERS LA PERSONNE QUI DONNE LES SOINS;0;Z74;1;8;0;0;0;85;85;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";Z75    DIFF. LIEES AUX INSTALL. MED. ET AUTRES SOINS DE SANTE;0;Z75;1;4;0;0;0;82;82;100;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";Z51    SOINS MED., NCA;0;Z51;6;3.5;0;0;0;87.5;92.5;50;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";F00    DEMENCE DE LA MAL. D'ALZHEIMER;0;F00;3;11.666666667;0;0;0;85.666666667;87;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";E86    HYPOVOLEMIE;0;E86;2;15.5;0;0;0;80.5;80.5;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";J10    GRIPPE, A AUTRE VIRUS GRIPPAL SAISONNIER IDENTIFIÉ;0;J10;2;9;0;0;0;75;75;50;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";J20    BRONCHITE AIG.;0;J20;2;12.5;0;0;0;83.5;83.5;50;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;2;7.5;0;0;0;90;90;100;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";A41    SEPSIS, NCA;0;A41;1;2;0;0;0;89;89;100;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";B99    MAL. INFECT., NCA OU SAI;0;B99;1;14;0;0;0;90;90;100;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";D63    ANEMIE AVEC MAL. CHRON. CL. AILL.;0;D63;1;6;0;0;0;76;76;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";F01    DEMENCE VASC.;0;F01;1;14;0;0;0;90;90;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";F40    TBL. ANXIEUX PHOBIQUES;0;F40;1;10;0;0;0;95;95;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";J12    PNEUMOPATHIES VIRALES, NCA;0;J12;1;9;0;0;0;82;82;100;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;7;0;0;0;92;92;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;19;0;0;0;91;91;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";L13    DERMATOSES BULLEUSES, NCA;0;L13;1;16;0;0;0;63;63;100;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";R55    SYNCOPE ET COLLAPSUS;0;R55;1;0;0;0;0;60;60;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";U07    CODES POUR USAGE URGENT;0;U07;1;15;0;0;0;90;90;100;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;1;0;0;0;0;56;56;100;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";Z71    SUJETS EN CONTACT AVEC SERV. DE SANTE POUR CONSEILS, AVIS MED., NCA;0;Z71;1;0;0;0;0;67;67;100;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";Z74    DIFF. LIEES A UNE DEPENDANCE ENVERS LA PERSONNE QUI DONNE LES SOINS;0;Z74;1;16;0;0;0;89;89;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:47";="590781670";Autres;1;Autres;3;10.666666667;0;0;0;75.333333333;76;33.333333333;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;11;12.363636364;0;9.0909090909;0;70.727272727;70;72.727272727;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";Z30    PRISE EN CHARGE D'UNE CONTRACEPTION;0;Z30;10;0;0;0;0;40.3;40.5;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";C50    T.M. DU SEIN;0;C50;8;1.75;0;0;0;58.125;59;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";O80    ACCOUCH. UNIQUE ET SPONT.;0;O80;6;5.5;0;16.666666667;0;30.5;29;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";J20    BRONCHITE AIG.;0;J20;5;7.8;0;0;0;83;89;60;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";N87    DYSPLASIE DU COL DE L'UTERUS;0;N87;5;0;0;0;0;43.8;46;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";J96    INSUF. RESP., NCA;0;J96;4;12;0;0;0;80.75;81.5;75;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";K29    GASTRITE ET DUODENITE;0;K29;4;1.25;0;0;0;45.75;43;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";D37    T. EV. IMPR., INC. DE LA CAV. BUCC. ET DES ORG. DIG.;0;D37;3;0.3333333333;0;0;0;78;78;66.666666667;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;3;11.666666667;0;0;0;84.666666667;94;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:02";="020000261";K50    MAL. DE CROHN;0;K50;3;9.6666666667;0;0;0;64;64;0;0;2023.7;X020000261;29AUG23;14:50:19
