"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;acte2;nb_occur;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;26;19;19;26.947368421;89.473684211;10.526315789;21.052631579;63.421052632;70;57.894736842;31.578947368;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";NAQK015 RX BASSIN SELON 1INCIDENCE;0;NAQK015;20;18;18;13.444444444;5.5555555556;5.5555555556;0;78;79.5;33.333333333;16.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";ACQN001 IRM CRÂNE SANS INJ. IV PROD. CONTRASTE;0;ACQN001;20;17;17;20.294117647;11.764705882;29.411764706;0;71.886059629;76;29.411764706;11.764705882;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";HEQE002 ENDOS. O.G.D;0;HEQE002;19;15;15;25.866666667;26.666666667;6.6666666667;6.6666666667;69.533333333;65;40;13.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;94;15;15;28.866666667;93.333333333;6.6666666667;13.333333333;69.666666667;72;60;20;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;160;15;15;25.733333333;53.333333333;26.666666667;0;67.8;70;60;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";AAQP350 EEG 14 DÉRIV / > + ENREG AU - 20 MIN + NUMÉRIS PATIENT 6 ANS / >;0;AAQP350;18;14;14;26.5;28.571428571;0;0;74.857142857;77;64.285714286;21.428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";NEQK010 RX HANCHE SELON 1/2INCIDENCES;0;NEQK010;18;14;14;18.214285714;7.1428571429;0;0;78.785714286;81;42.857142857;7.1428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;23;14;14;28;85.714285714;14.285714286;14.285714286;65;66;50;21.428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";ZZQM005 ÉTUDE VASC. PARENCHYME 1ORG. PDT 1ÉCHO;0;ZZQM005;13;12;12;26.833333333;16.666666667;0;8.3333333333;69.588584475;80.5;50;25;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";JQQP001 ERCF 1> 20MN SF TRAVAIL;0;JQQP001;32;12;12;4.5;0;0;0;28.666666667;28;0;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;135;12;12;26.166666667;100;8.3333333333;8.3333333333;65.666666667;67.5;75;25;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";Actes avec < 10 séjours;1;tt;916;553;553;25.321880651;27.12477396;13.743218807;4.3399638336;68.661849439;73;44.484629295;15.551537071;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:55";="620100651";Autres;2;ttt;46;42;42;27.476190476;16.666666667;7.1428571429;2.380952381;73.928571429;76;42.857142857;9.5238095238;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ZBQK002 RX THOR.;0;ZBQK002;360;107;107;13.971962617;12.14953271;10.280373832;9.3457943925;77.523364486;79;60.747663551;47.663551402;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ACQK001 SCAN. CRÂNE;0;ACQK001;39;33;33;16.363636364;15.151515152;6.0606060606;9.0909090909;81.03030303;85;69.696969697;42.424242424;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;26;22;22;20.863636364;13.636363636;0;18.181818182;75.090909091;76;50;59.090909091;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;30;18;18;32.333333333;22.222222222;11.111111111;27.777777778;69.722222222;75;83.333333333;27.777777778;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;185;17;17;33.176470588;76.470588235;17.647058824;58.823529412;69.470588235;75;82.352941176;17.647058824;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;214;17;17;33.176470588;76.470588235;17.647058824;58.823529412;69.470588235;75;82.352941176;17.647058824;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;18;14;14;20.642857143;28.571428571;14.285714286;14.285714286;72.214285714;73.5;71.428571429;21.428571429;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;60;14;14;35.428571429;78.571428571;21.428571429;57.142857143;69.428571429;75.5;85.714285714;21.428571429;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";AAQP350 EEG 14 DÉRIV / > + ENREG AU - 20 MIN + NUMÉRIS PATIENT 6 ANS / >;0;AAQP350;17;13;13;15.615384615;15.384615385;7.6923076923;7.6923076923;80.384615385;80;61.538461538;38.461538462;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;15;12;12;29.833333333;41.666666667;25;41.666666667;72.083333333;73.5;58.333333333;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;50;12;12;36.416666667;75;8.3333333333;58.333333333;71.666666667;75.5;83.333333333;16.666666667;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";EJQM003 DOPPLER VN MB INF. +VN ILIAQUES PR RECH. THROMBOSE VN PROF.;0;EJQM003;12;11;11;27.727272727;18.181818182;9.0909090909;36.363636364;76;79;36.363636364;18.181818182;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;14;11;11;36.363636364;36.363636364;18.181818182;27.272727273;74.181818182;76;81.818181818;45.454545455;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;45;11;11;40.636363636;90.909090909;27.272727273;63.636363636;69.818181818;74;100;9.0909090909;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;10;10;10;34.3;80;20;60;73.7;76;80;10;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ACQJ002 IRM CRÂNE +INJECT IV;0;ACQJ002;11;10;10;34.4;20;20;20;72.1;74;80;20;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ACQN001 IRM CRÂNE SANS INJ. IV PROD. CONTRASTE;0;ACQN001;13;10;10;27.2;20;10;30;74.8;80;60;50;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;22;10;10;36.5;80;20;70;74.7;75.5;90;10;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;10;9;9;37.444444444;22.222222222;33.333333333;33.333333333;73.777777778;79;88.888888889;33.333333333;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;62;9;9;44.888888889;100;22.222222222;66.666666667;70.111111111;74;100;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;72;9;9;42.888888889;88.888888889;22.222222222;66.666666667;67;70;100;11.111111111;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;12;8;8;32;100;25;37.5;72.25;74.5;100;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;26;8;8;35.375;75;12.5;50;76;77.5;87.5;25;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;42;7;7;34;57.142857143;0;71.428571429;72.142857143;75;71.428571429;28.571428571;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";NAQK071 RX BASSIN SELON 1 INCIDENCE + RX UNILAT HANCHE SELON 1/2 INCIDENCES;0;NAQK071;6;6;6;14.166666667;0;0;0;82.666666667;83;50;16.666666667;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";ZZQP003 SURV. MÉD. TRANSPORT INTRAHOSPITALIER 1PATIENT VENTILÉ;0;ZZQP003;9;6;6;38.5;100;16.666666667;50;74.666666667;74.5;100;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";HSLF002 ALIMT PARENTÉRALE 20-35CAL/KG/J/24H;0;HSLF002;21;6;6;40.166666667;100;33.333333333;50;75;76;100;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";NFQK001 RX UNILAT. GENOU SELON 1/2INCIDENCES;0;NFQK001;7;5;5;22.6;0;0;0;86.4;85;40;20;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;8;5;5;45;100;20;60;72;74;100;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";NAQK015 RX BASSIN SELON 1INCIDENCE;0;NAQK015;8;5;5;14.4;0;20;0;85;86;40;20;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:51";="590780284";Actes avec < 10 séjours;1;tt;286;215;215;30.413953488;38.604651163;18.139534884;32.093023256;71.181395349;75;72.093023256;8.8372093023;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;132;92;92;10.315217391;0;6.5217391304;5.4347826087;79.75;84;53.260869565;48.913043478;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";ZBQK002 RX THOR.;0;ZBQK002;52;45;45;13.133333333;0;11.111111111;4.4444444444;79.044444444;83;55.555555556;42.222222222;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;57;43;43;9.2093023256;0;6.976744186;2.3255813953;79.186046512;85;48.837209302;60.465116279;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;192;43;43;11.162790698;0;6.976744186;4.6511627907;78.720930233;83;51.162790698;62.790697674;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;27;27;27;10.333333333;0;3.7037037037;7.4074074074;80.666666667;84;59.259259259;66.666666667;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;27;24;24;11.708333333;0;4.1666666667;8.3333333333;84.708333333;86.5;41.666666667;58.333333333;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;99;20;20;14.95;0;35;25;76.8;82;55;15;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;58;16;16;9.9375;0;6.25;6.25;79.5625;79.5;43.75;68.75;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;14;12;12;16;0;8.3333333333;0;75.166666667;83;66.666666667;41.666666667;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;11;11;11;14.727272727;0;9.0909090909;0;76.454545455;82;63.636363636;54.545454545;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;12;11;11;17.181818182;0;45.454545455;36.363636364;78.727272727;83;45.454545455;9.0909090909;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";JDLD001 POSE 1SONDE UR.VÉSIC;0;JDLD001;9;9;9;24.555555556;0;22.222222222;22.222222222;79.333333333;86;55.555555556;11.111111111;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";ACQK001 SCAN. CRÂNE;0;ACQK001;10;9;9;9.6666666667;0;0;0;81.555555556;84;77.777777778;55.555555556;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;10;9;9;16.111111111;0;0;11.111111111;86.222222222;87;33.333333333;33.333333333;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";EJQM003 DOPPLER VN MB INF. +VN ILIAQUES PR RECH. THROMBOSE VN PROF.;0;EJQM003;7;7;7;14.571428571;0;14.285714286;14.285714286;79.714285714;85;100;57.142857143;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";HEQE002 ENDOS. O.G.D;0;HEQE002;6;6;6;13.833333333;0;0;0;75.666666667;77;66.666666667;33.333333333;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;11;6;6;19.833333333;0;0;33.333333333;78;86;33.333333333;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";DEQP005 ECG SUR AU MOINS 2DÉRIV. +ENREG. CONTINU PDT AU MOINS/24H;0;DEQP005;4;4;4;14;0;25;0;76.5;79;50;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";EBQM002 DOPPLER DES ART. CERV.CÉPH EXTRACRÂN. +DOPPLER DES ART. DES MB INF.;0;EBQM002;4;4;4;19;0;0;0;75.25;76.5;75;25;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";GEQE007 FIBRO BR.;0;GEQE007;3;3;3;8.3333333333;0;0;0;71;68;66.666666667;33.333333333;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";NAQK015 RX BASSIN SELON 1INCIDENCE;0;NAQK015;3;3;3;8.3333333333;0;0;0;86.333333333;85;66.666666667;66.666666667;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";NAQK071 RX BASSIN SELON 1 INCIDENCE + RX UNILAT HANCHE SELON 1/2 INCIDENCES;0;NAQK071;3;3;3;7.3333333333;0;0;0;88.666666667;89;0;33.333333333;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";BGQP002 F.O BIOMICROSCOPIE +VERRE CONTACT;0;BGQP002;2;2;2;9;0;0;0;76.5;76.5;100;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;2;2;2;21.5;0;50;0;83.5;83.5;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;2;2;2;14;0;0;0;95;95;100;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";GELD004 INTUB.;0;GELD004;2;2;2;4;0;0;0;71.5;71.5;0;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";HJQE001 COLO.;0;HJQE001;2;2;2;16;0;0;0;86;86;0;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";HSLF001 ALIMT ENTÉR. +PARENTÉRALE >35CAL/KG/J/24H;0;HSLF001;2;2;2;28;0;0;0;91;91;50;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";NFQK001 RX UNILAT. GENOU SELON 1/2INCIDENCES;0;NFQK001;2;2;2;3.5;0;0;0;87.5;87.5;50;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;11;2;2;12.5;0;0;0;80.5;80.5;0;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:56";="020000287";Actes avec < 10 séjours;1;tt;46;41;41;16.682926829;0;9.756097561;14.634146341;74.219512195;83;58.536585366;29.268292683;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ZBQK002 RX THOR.;0;ZBQK002;157;87;87;16.459770115;0;1.1494252874;16.091954023;75.069280428;82;35.632183908;42.528735632;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;22;22;22;13.772727273;0;0;27.272727273;64.545454545;68.5;50;54.545454545;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ACQK001 SCAN. CRÂNE;0;ACQK001;28;22;22;25.227272727;0;0;13.636363636;83.136363636;83.5;50;27.272727273;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;26;19;19;30.052631579;0;0;15.789473684;76.947368421;79;52.631578947;15.789473684;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;19;17;17;25.588235294;0;0;11.764705882;74.588235294;77;64.705882353;23.529411765;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;17;14;14;16.428571429;0;0;100;69.214285714;71.5;35.714285714;35.714285714;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;13;13;13;22.307692308;0;7.6923076923;7.6923076923;79.384615385;79;61.538461538;23.076923077;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";EJQM003 DOPPLER VN MB INF. +VN ILIAQUES PR RECH. THROMBOSE VN PROF.;0;EJQM003;13;10;10;35.9;0;0;10;83.6;82;40;30;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;9;9;9;7.1111111111;0;11.111111111;22.222222222;68.777777778;74;44.444444444;66.666666667;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;8;8;8;39.25;0;0;25;79;78.5;62.5;25;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";AAQP350 EEG 14 DÉRIV / > + ENREG AU - 20 MIN + NUMÉRIS PATIENT 6 ANS / >;0;AAQP350;10;8;8;36.125;0;12.5;0;84.75;86.5;75;25;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ACQN001 IRM CRÂNE SANS INJ. IV PROD. CONTRASTE;0;ACQN001;7;7;7;19.428571429;0;14.285714286;0;86.714285714;89;42.857142857;42.857142857;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";EDQM001 DOPPLER DES ART. ILIAQUES +DES ART. DES MB INF.;0;EDQM001;7;7;7;44;0;0;14.285714286;83.571428571;91;28.571428571;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";NAQK015 RX BASSIN SELON 1INCIDENCE;0;NAQK015;7;7;7;30.428571429;0;0;0;85.714285714;88;42.857142857;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;8;7;7;17.714285714;0;0;100;63.857142857;71;28.571428571;14.285714286;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";HEQE002 ENDOS. O.G.D;0;HEQE002;8;7;7;27.142857143;0;0;14.285714286;70.285714286;69;71.428571429;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";NFQK001 RX UNILAT. GENOU SELON 1/2INCIDENCES;0;NFQK001;8;7;7;33;0;0;14.285714286;77.428571429;77;71.428571429;28.571428571;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;9;7;7;21.142857143;0;0;100;79.714285714;80;57.142857143;57.142857143;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ALQP006 ÉVAL. 1DÉFIC. COGNITIF;0;ALQP006;6;6;6;34.833333333;0;0;0;87.666666667;91;16.666666667;16.666666667;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;6;6;6;13.833333333;0;0;16.666666667;76.333333333;75;66.666666667;33.333333333;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";MAQK003 RX CEINTURE SCAP. +/- ÉPAULE SELON 1/2INCIDENCES;0;MAQK003;5;5;5;45.8;0;0;0;84.8;83;40;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";JMCA002 SUTURE DÉCHIRURE OBST. VAG. VULVE +/- PÉRINÉE;0;JMCA002;4;4;4;4.25;0;0;0;31.25;33;0;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:59";="590797353";ZCQM005 ÉCHO ABD. +ÉCHO PELVIS;0;ZCQM005;4;4;4;22;0;0;0;83.75;86;25;0;2023.7;X590797353;30AUG23;10:32:13
