"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;ghm;ponder;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";06M092 Autres affections digestives, âge supérieur à 17 ans, niveau 2;0;06M092;1;7;0;0;0;91;91;100;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";08M073 Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 3;0;08M073;1;13;0;0;0;88;88;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";10M164 Troubles métaboliques, âge supérieur à 17 ans, niveau 4;0;10M164;1;14;0;0;0;95;95;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";10M183 Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 3;0;10M183;1;19;0;0;0;85;85;100;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";11M043 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 3;0;11M043;1;11;0;0;0;76;76;100;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";19M113 Névroses dépressives, niveau 3;0;19M113;1;14;0;0;0;89;89;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;1;6;0;0;0;92;92;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:03";="800000077";Autres;1;Autres;1;2;0;0;0;90;90;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";16M111 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 1;0;16M111;3;2.6666666667;0;0;0;77.333333333;77;33.333333333;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";01M203 Commotions cérébrales, niveau 3;0;01M203;1;12;0;0;0;95;95;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;1;8;0;0;0;82;82;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";05M054 Syncopes et lipothymies, niveau 4;0;05M054;1;23;0;0;0;91;91;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";08M073 Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 3;0;08M073;1;12;0;0;0;95;95;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";08M153 Tendinites, myosites et bursites, niveau 3;0;08M153;1;17;0;0;0;83;83;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";10M164 Troubles métaboliques, âge supérieur à 17 ans, niveau 4;0;10M164;1;11;0;0;0;87;87;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";11M043 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 3;0;11M043;1;10;0;0;0;84;84;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;1;10;0;0;0;91;91;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:13";="590782645";16M112 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2;0;16M112;1;3;0;0;0;75;75;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";08M30T Rhumatismes et raideurs articulaires, très courte durée;0;08M30T;8;0;0;0;0;30.125;30;50;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;4;15.5;0;0;0;91.25;90.5;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";08M36T Symptômes et autres recours aux soins de la CMD 08, très courte durée;0;08M36T;4;0;0;0;0;52;52;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";23M20T Autres symptômes et motifs de recours aux soins de la CMD 23, très courte durée;0;23M20T;3;0;0;0;0;60.666666667;56;33.333333333;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";04M111 Signes et symptômes respiratoires, niveau 1;0;04M111;2;0.5;0;0;0;90;90;50;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";12M064 Prostatites aigües et orchites, niveau 4;0;12M064;2;15;0;0;0;77;77;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;2;14;0;0;0;87;87;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;1;48;0;0;0;74;74;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";04M132 Oedème pulmonaire et détresse respiratoire, niveau 2;0;04M132;1;3;0;0;0;76;76;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";04M16T Traumatismes thoraciques, très courte durée;0;04M16T;1;1;0;0;0;77;77;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";04M201 Bronchopneumopathies chroniques surinfectées, niveau 1;0;04M201;1;1;0;0;0;66;66;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";05M092 Insuffisances cardiaques et états de choc circulatoire, niveau 2;0;05M092;1;8;0;0;0;86;86;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";09M102 Tumeurs malignes des seins, niveau 2;0;09M102;1;4;0;0;0;65;65;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";10M162 Troubles métaboliques, âge supérieur à 17 ans, niveau 2;0;10M162;1;7;0;0;0;43;43;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";10M163 Troubles métaboliques, âge supérieur à 17 ans, niveau 3;0;10M163;1;15;0;0;0;86;86;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";11M023 Lithiases urinaires, niveau 3;0;11M023;1;5;0;0;0;87;87;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";11M02T Lithiases urinaires, très courte durée;0;11M02T;1;0;0;0;0;58;58;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;1;5;0;0;0;89;89;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";16M112 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2;0;16M112;1;3;0;0;0;86;86;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";16M113 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3;0;16M113;1;15;0;0;0;74;74;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:43";="020004495";Autres;1;Autres;16;5.3125;0;0;0;61.5625;64;31.25;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";18M043 Fièvres d'étiologie indéterminée, âge supérieur à 17 ans, niveau 3;0;18M043;2;13;0;0;0;79;79;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;2;23;0;0;0;75;75;50;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";01M313 Autres accidents vasculaires cérébraux non transitoires, niveau 3;0;01M313;1;11;0;0;0;87;87;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";10M083 Acidocétose et coma diabétique, niveau 3;0;10M083;1;12;0;0;0;73;73;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:43";="020000055";18M073 Sepsis, âge supérieur à 17 ans, niveau 3;0;18M073;1;8;0;0;0;79;79;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;3;6;0;0;0;80.666666667;82;33.333333333;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;2;10.5;0;0;0;83.5;83.5;50;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";01M163 Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, niveau 3;0;01M163;1;14;0;0;0;78;78;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";04M071 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 1;0;04M071;1;3;0;0;0;78;78;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";04M171 Epanchements pleuraux, niveau 1;0;04M171;1;2;0;0;0;93;93;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";05M073 Thrombophlébites veineuses profondes, niveau 3;0;05M073;1;7;0;0;0;70;70;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";05M092 Insuffisances cardiaques et états de choc circulatoire, niveau 2;0;05M092;1;6;0;0;0;93;93;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";05M153 Hypertension artérielle, niveau 3;0;05M153;1;16;0;0;0;89;89;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";07M073 Cirrhoses alcooliques, niveau 3;0;07M073;1;7;0;0;0;58;58;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";08M04T Transferts et autres séjours courts pour fractures de la hanche et du bassin;0;08M04T;1;0;0;0;0;89;89;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";08M192 Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 2;0;08M192;1;4;0;0;0;81;81;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";09M053 Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;0;09M053;1;10;0;0;0;47;47;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";10M021 Diabète, âge supérieur à 35 ans, niveau 1;0;10M021;1;7;0;0;0;79;79;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";11C132 Interventions par voie transurétrale ou transcutanée pour des affections non lithiasiques, niveau 2;0;11C132;1;4;0;0;0;84;84;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";11M042 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 2;0;11M042;1;3;0;0;0;58;58;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";16M103 Troubles sévères de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3;0;16M103;1;7;0;0;0;79;79;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";16M112 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2;0;16M112;1;3;0;0;0;83;83;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:44";="590782652";19M073 Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 3;0;19M073;1;13;0;0;0;78;78;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:49";="600100648";08M294 Autres pathologies rachidiennes relevant d'un traitement médical, niveau 4;0;08M294;1;11;0;0;0;83;83;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";01M122 Autres affections du système nerveux, niveau 2;0;01M122;1;9;0;0;0;73;73;100;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";03M052 Troubles de l'équilibre, niveau 2;0;03M052;1;8;0;0;0;62;62;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";09C274 Interventions d'exérèse ou de greffe pour infection, niveau 4;0;09C274;1;5;0;0;0;69;69;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:34";="620000026";23M20Z Autres symptômes et motifs de recours aux soins de la CMD 23;0;23M20Z;1;4;0;0;0;33;33;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";11M043 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 3;0;11M043;4;8;0;0;0;85.25;82.5;25;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;3;10;0;0;0;83.333333333;85;33.333333333;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";16M112 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2;0;16M112;3;6;0;0;0;79.666666667;82;33.333333333;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;2;8;0;0;0;86;86;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;2;7.5;0;0;0;88;88;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";04M22Z Explorations et surveillance pour affections de l'appareil respiratoire;0;04M22Z;2;0;0;0;0;78;78;50;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;2;11;0;0;50;85.5;85.5;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";05M172 Autres affections de l'appareil circulatoire, niveau 2;0;05M172;2;4.5;0;0;0;89;89;50;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";09M053 Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;0;09M053;2;12;0;0;0;81;81;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;2;14;0;0;0;92;92;50;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";19M06T Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, très courte durée;0;19M06T;2;0.5;0;0;0;85;85;50;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";01M252 Epilepsie, âge supérieur à 17 ans, niveau 2;0;01M252;1;13;0;0;100;88;88;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;1;14;0;0;0;80;80;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;1;14;0;0;0;86;86;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";04M133 Oedème pulmonaire et détresse respiratoire, niveau 3;0;04M133;1;12;0;0;100;83;83;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";06M043 Hémorragies digestives, niveau 3;0;06M043;1;21;0;0;100;87;87;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";06M132 Tumeurs malignes de l'oesophage et de l'estomac, niveau 2;0;06M132;1;3;0;0;100;72;72;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";07M024 Affections des voies biliaires, niveau 4;0;07M024;1;17;0;0;0;89;89;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";08M314 Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 4;0;08M314;1;18;0;0;0;68;68;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";09M073 Autres affections dermatologiques, niveau 3;0;09M073;1;14;0;0;0;85;85;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:30";="620003350";Autres;1;Autres;27;8.5555555556;0;0;7.4074074074;84.074074074;89;29.62962963;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";01M34Z Anomalies de la démarche d'origine neurologique;0;01M34Z;3;7.3333333333;0;0;0;91.666666667;94;66.666666667;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";11M043 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 3;0;11M043;3;12;0;0;0;87.666666667;87;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";11M044 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 4;0;11M044;3;9.6666666667;0;0;0;90.666666667;91;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;1;4;0;0;0;70;70;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;1;21;0;0;0;83;83;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";04M102 Embolies pulmonaires, niveau 2;0;04M102;1;5;0;0;0;67;67;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";04M202 Bronchopneumopathies chroniques surinfectées, niveau 2;0;04M202;1;8;0;0;0;75;75;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";05M054 Syncopes et lipothymies, niveau 4;0;05M054;1;8;0;0;0;90;90;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";05M114 Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 4;0;05M114;1;31;0;0;0;88;88;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";05M123 Troubles vasculaires périphériques, niveau 3;0;05M123;1;8;0;0;0;77;77;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";06M03T Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, très courte durée;0;06M03T;1;0;0;0;0;52;52;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";08C472 Prothèses de hanche pour traumatismes récents, niveau 2;0;08C472;1;6;0;0;0;69;69;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";08C482 Prothèses de hanche pour des affections autres que des traumatismes récents, niveau 2;0;08C482;1;7;0;0;0;66;66;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";08C60J Interventions sur le poignet autres que les ténosynovectomies, en ambulatoire;0;08C60J;1;0;0;0;0;55;55;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";08M211 Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1;0;08M211;1;1;0;0;0;81;81;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";08M263 Fractures du rachis, niveau 3;0;08M263;1;10;0;0;0;71;71;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";08M373 Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3;0;08M373;1;9;0;0;0;91;91;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";16M112 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2;0;16M112;1;8;0;0;0;88;88;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";19M024 Troubles aigus de l'adaptation et du fonctionnement psychosocial, niveau 4;0;19M024;1;14;0;0;0;84;84;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";19M063 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 3;0;19M063;1;8;0;0;0;93;93;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:05";="620025346";Autres;1;Autres;11;11.090909091;0;0;0;78.363636364;82;27.272727273;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;2;9;0;0;0;84;84;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;1;9;0;0;0;51;51;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";04M173 Epanchements pleuraux, niveau 3;0;04M173;1;12;0;0;0;95;95;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";05M09T Insuffisances cardiaques et états de choc circulatoire, très courte durée;0;05M09T;1;0;0;0;0;85;85;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";06M033 Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 3;0;06M033;1;4;0;0;0;93;93;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";07M073 Cirrhoses alcooliques, niveau 3;0;07M073;1;20;0;0;0;55;55;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";10M123 Tumeurs des glandes endocrines, niveau 3;0;10M123;1;5;0;0;0;75;75;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";10M163 Troubles métaboliques, âge supérieur à 17 ans, niveau 3;0;10M163;1;7;0;0;0;88;88;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";11M063 Insuffisance rénale, sans dialyse, niveau 3;0;11M063;1;10;0;0;0;90;90;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";16M111 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 1;0;16M111;1;2;0;0;0;55;55;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";23M063 Autres facteurs influant sur l'état de santé, niveau 3;0;23M063;1;4;0;0;0;82;82;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";23M064 Autres facteurs influant sur l'état de santé, niveau 4;0;23M064;1;8;0;0;0;85;85;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:38";="590001749";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;1;5;0;0;0;93;93;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";28Z17Z Chimiothérapie pour affection non tumorale, en séances;0;28Z17Z;4;1;0;0;0;85;85;50;2023.7;X590781670;29AUG23;14:46:17
