"champ";"statut";"annee";"periode";"date du resultat";"ipe";lig;eff;nbj;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/22 12:54:44";="800000069";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;1;15;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:44";="800000069";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:44";="800000069";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:44";="800000069";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:44";="800000069";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:44";="800000069";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb de séjours;100;3581;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec plus d'une séquence;9;209;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec plus d'une sous séquence;58;3296;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb de séquences;109;3581;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec plus d'une sous séquence;55;3202;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec sexe inconstant;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec durée de séjour inconstante;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec durée de séquence inconstante;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:52";="800000077";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb de séjours;174;6512;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec plus d'une séquence;68;4275;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec plus d'une sous séquence;103;5961;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb de séquences;278;6512;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec plus d'une sous séquence;109;5139;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec sexe inconstant;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec durée de séjour inconstante;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec durée de séquence inconstante;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:45";="800000085";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb de séjours;231;5481;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec plus d'une séquence;33;1549;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec plus d'une sous séquence;117;4566;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb de séquences;271;5481;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec plus d'une sous séquence;109;4242;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec sexe inconstant;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec durée de séjour inconstante;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec durée de séquence inconstante;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:50";="800000093";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb de séjours;1384;88476;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec plus d'une séquence;576;62691;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec plus d'une sous séquence;994;84775;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb de séquences;2417;88476;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec plus d'une sous séquence;1269;76727;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec sexe inconstant;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec durée de séjour inconstante;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec durée de séquence inconstante;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:43";="800000523";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.11;X800000523;22DEC22;10:53:02
