"champ";"statut";"annee";"periode";"date du resultat";"ipe";dg;lib_diag;nb_pat;nbsej;nbseq;dms;age_moy;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z590;Sans abri;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5911;Logement sans confort;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z6020;Personne vivant seule à son domicile;1;1;1;;74;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:45";="600100721";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z590;Sans abri;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5911;Logement sans confort;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:31";="800000028";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z590;Sans abri;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5911;Logement sans confort;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:24";="800000036";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5500;Analphabétisme et illettrisme;1;1;1;73;89;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z590;Sans abri;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5911;Logement sans confort;2;2;3;62;88.5;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5950;Absence totale de revenu, d'aide et de prestation financière;1;2;2;11.5;25;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z6020;Personne vivant seule à son domicile;31;34;70;52.823529412;81.225806452;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z634;Disparition et décès d'un membre de la famille;1;2;3;47.5;67;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z635;Dislocation de la famille par séparation et divorce;1;12;15;24.25;34;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z653;Difficultés liées à d'autres situations juridiques;1;1;1;73;89;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;1;1;3;98;87;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;2;5;6;50.6;55.5;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:30";="800000069";Z754;Autres organisations d'aide non disponibles et non accessibles;2;2;2;31;61;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z590;Sans abri;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5911;Logement sans confort;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:42";="800000077";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z590;Sans abri;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5911;Logement sans confort;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
