"champ";"statut";"annee";"periode";"date du resultat";"ipe";lig;eff;nbj;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/01 15:50:19";="800000085";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:19";="800000085";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:19";="800000085";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:19";="800000085";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:19";="800000085";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:19";="800000085";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb de séjours;1209;18763;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec plus d'une séquence;260;7002;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec plus d'une sous séquence;503;14635;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb de séquences;1572;18763;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec plus d'une sous séquence;393;12008;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec sexe inconstant;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec durée de séjour inconstante;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec durée de séquence inconstante;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:38";="590048476";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb de séjours;278;8993;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec plus d'une séquence;49;3222;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec plus d'une sous séquence;153;7837;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb de séquences;341;8993;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec plus d'une sous séquence;161;7312;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec sexe inconstant;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec durée de séjour inconstante;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec durée de séquence inconstante;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:57:10";="800000028";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb de séjours;2691;23288;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec plus d'une séquence;246;8006;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec plus d'une sous séquence;454;13854;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb de séquences;3013;23288;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec plus d'une sous séquence;352;10306;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec sexe inconstant;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec durée de séjour inconstante;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec durée de séquence inconstante;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;7;57;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;7;187;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:36";="590780193";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb de séjours;309;7628;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec plus d'une séquence;51;1773;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec plus d'une sous séquence;161;6596;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb de séquences;368;7628;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec plus d'une sous séquence;142;5926;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec sexe inconstant;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec mode d'entrée-provenance inconstant (signalement);0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec mode de sortie-destination inconstant (signalement);0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec durée de séjour inconstante;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec mode de prise en charge principal inconstant;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec mode de prise en charge associé inconstant;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec indice de Karnofsky inconstant;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec durée de séquence inconstante;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec score de dépendance aux activités de la vie quotidienne insconstant;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec incohérence entre une date de fin de séquence et la date de début de séquence suivante;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des séquences;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séjours avec incohérence entre la durée de séjour et la somme des durées des sous séquences;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec incohérence entre une date de fin de sous séquence et la date de début de sous séquence suivante;0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:12";="600100721";Nb séquences avec incohérence entre la durée de séquences et la somme des durées des sous séquences;0;0;2022.12;X600100721;13FEB23;16:00:35
