"champ";"statut";"annee";"periode";"date du resultat";"ipe";dg;lib_diag;nb_pat;nbsej;nbseq;dms;age_moy;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z565;Mauvais adaptation au travail;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z590;Sans abri;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5911;Logement sans confort;2;2;3;76.5;88.5;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5950;Absence totale de revenu, d'aide et de prestation financière;1;2;2;11.5;25;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5960;Bénéficiaire de la CMUc;8;16;16;14;45.375;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5970;Absence de couverture sociale;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z6020;Personne vivant seule à son domicile;33;36;73;54.805555556;81.242424242;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z6030;Difficultés liées à la langue;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z634;Disparition et décès d'un membre de la famille;1;2;3;47.5;67;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z635;Dislocation de la famille par séparation et divorce;1;12;16;24.916666667;34;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z653;Difficultés liées à d'autres situations juridiques;1;1;1;102;89;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;1;1;3;98;87;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;2;6;7;45;55.5;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:39";="800000069";Z754;Autres organisations d'aide non disponibles et non accessibles;2;2;2;31;61;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z565;Mauvais adaptation au travail;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z590;Sans abri;1;1;1;;72;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5910;Logement insalubre ou impropre à l'habitation;2;4;13;51.75;84;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5911;Logement sans confort;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5912;Logement inadéquat du fait de l'état de santé de la personne;1;1;2;108;52;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5970;Absence de couverture sociale;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z6020;Personne vivant seule à son domicile;72;111;217;23.576576577;75.722222222;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z6030;Difficultés liées à la langue;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;2;2;2;20;84;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;1;1;1;15;84;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:37";="590782652";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5500;Analphabétisme et illettrisme;1;1;1;56;55;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5508;Faibles niveaux éducatifs, autres et sans précision;1;1;1;56;55;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z565;Mauvais adaptation au travail;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z590;Sans abri;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5910;Logement insalubre ou impropre à l'habitation;1;1;1;56;55;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5911;Logement sans confort;2;2;3;8;47.5;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5960;Bénéficiaire de la CMUc;5;16;28;10.25;63.2;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5968;Faibles revenus, autres et non précisés;1;1;2;;39;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5970;Absence de couverture sociale;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z6020;Personne vivant seule à son domicile;9;10;26;43.1;74.444444444;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z6030;Difficultés liées à la langue;1;1;1;10;94;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z604;Exclusion et rejet sociaux;1;1;1;56;55;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z634;Disparition et décès d'un membre de la famille;7;7;41;32.428571429;75.571428571;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z635;Dislocation de la famille par séparation et divorce;1;1;1;27;51;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;9;31;32;18.129032258;67.777777778;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;2;2;9;126.5;87;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:20";="020000022";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z565;Mauvais adaptation au travail;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z590;Sans abri;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5911;Logement sans confort;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5970;Absence de couverture sociale;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;2;2;4;91;72;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z6030;Difficultés liées à la langue;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:50:07";="800000085";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z565;Mauvais adaptation au travail;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z590;Sans abri;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5911;Logement sans confort;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5970;Absence de couverture sociale;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;1;1;1;81;80;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z6030;Difficultés liées à la langue;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;1;1;2;27;63;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:24";="590048476";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:56:53";="800000028";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:53";="800000028";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:53";="800000028";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:53";="800000028";Z565;Mauvais adaptation au travail;0;0;0;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:53";="800000028";Z590;Sans abri;0;0;0;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:53";="800000028";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:53";="800000028";Z5911;Logement sans confort;0;0;0;;;2022.12;X800000028;02FEB23;15:56:32
